ticker,longName,ROCE (3yr avg),NFAT (3yr avg),SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),Interest coverage,tax %,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,p/s,d/e,d/e_market,FCF%,FCF/CFO,3-5yr Average ROA (%),3-5yr Average ROE (%),moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,ma_pct,ma_distance_bonus,macd_pct,macd_crossover_bonus,rsi_pct,vwma_pct,vwma_volume_bonus,fundamental_total_score,technical_total_score,combined_score
EQ,"Equillium, Inc.",-75.26,27.738,-4196.797,-150.909,27.738,10.864,100.0,inf,-4.685,0.664,-15.965,inf,-8.659,0.0,0.0,inf,21.212824,0.017,0.004,236.903,0.982,-40.953,-68.305,1.53,1.245,1.173,0.891,True,True,True,22.892,30.479,71.804,3.0,3.0,WAIT - Extended above MA,0.126,0.086,0.041,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,63.178,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,1.53,1.352,True,True,True,743618.0,994470.9,0.748,1817400.0,1367104.5,3.0,3.0,STRONG BUY - Institutional accumulation,12.0,0.0,0.0,85.0,60.0,100.0,0.0,100.0,0.0,100.0,100.0,5.0,29.0,90.0,47.3
EQIX,"Equinix, Inc.",4.616,0.426,-12.737,10.286,0.426,9.718,-68.966,3.554,16.513,4.007,2.496,70.231,1.086,15.31,9.651,4.587,8.266303,1.518,0.253,22.454,0.103,2.424,6.309,764.11,753.109,775.959,797.507,False,False,False,1.461,-1.527,-4.188,0.0,3.0,AVOID,0.023,-3.366,3.389,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,52.226,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,764.11,751.362,True,True,True,556743.0,548702.15,1.015,510040.0,358385.75,3.0,3.0,STRONG BUY - Institutional accumulation,8.0,35.0,0.0,65.0,46.7,0.0,5.0,100.0,0.0,100.0,100.0,5.0,29.0,65.0,39.8
EQRR,,,,,,,,,,,,,,,,,,,,,,,,,65.189,64.764,63.493,60.21,True,True,True,0.656,2.67,8.269,3.0,3.0,BUY - Ideal pullback entry,0.382,0.437,-0.056,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,58.848,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,65.189,64.654,True,True,True,562.0,518.1,1.085,492.4,325.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,0.0,81.667,24.5
ERAS,"Erasca, Inc.",-34.293,0.0,-5.666,-1.0,0.0,5.666,100.0,inf,-0.0,0.603,-40.893,inf,-15.871,0.0,0.0,inf,0,0.164,0.051,81.644,,-33.937,-40.204,3.59,3.462,2.952,1.908,True,True,True,3.697,21.596,88.108,3.0,3.0,BUY - Ideal pullback entry,0.175,0.194,-0.02,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,59.008,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.59,3.459,True,True,False,3431822.0,2570316.1,1.335,1572020.0,4139030.5,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,85.0,33.3,100.0,5.0,33.3,0.0,100.0,66.7,0.0,22.0,71.667,36.9
ERET,,,,,,,,,,,,,,,,,,,,,,,,,26.741,26.582,26.627,25.921,True,True,True,0.597,0.427,3.163,3.0,3.0,BUY - Ideal pullback entry,0.051,0.024,0.027,True,True,True,False,True,10.0,3.0,3.0,HOLD - Bullish but watch for weakening,54.502,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,26.741,26.557,True,False,False,666.0,658.3,1.012,380.857,1100.0,1.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,33.3,0.0,0.0,80.0,24.0
ERIC,Telefonaktiebolaget LM Ericsson (publ),1.604,13.12,2046.625,-1.046,13.12,52.396,-15291.839,1.755,85.554,8.229,0.007,11.875,0.069,-88.639,2.185,-0.134,0,0.461,1.561,213105.0,0.821,1.242,3.401,9.5,9.623,9.658,8.392,False,True,True,-1.283,-1.64,13.199,2.0,3.0,WAIT - Partial trend,0.028,0.039,-0.011,False,True,False,False,True,8.0,1.0,3.0,AVOID - Bearish momentum,44.549,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,9.5,9.624,False,False,True,8246269.0,6183148.45,1.334,6413680.0,4259192.25,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,15.0,30.0,5.0,100.0,66.7,5.0,33.3,0.0,66.7,33.3,5.0,28.0,55.0,36.1
ERIE,Erie Indemnity Company,24.726,7.679,34.884,13.165,7.679,12.793,47.162,inf,20.727,1.072,24.285,22.44,4.678,26.287,13.102,0.854,3.5954156,,,81.025,0.779,16.986,26.288,277.81,285.402,291.939,339.33,False,False,False,-2.66,-4.84,-18.13,0.0,3.0,AVOID,-2.509,-2.661,0.152,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,38.713,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",277.81,284.529,False,False,False,165329.0,178051.45,0.929,121725.0,230845.8,0.0,3.0,"AVOID - Below VWMA, weak support",84.0,80.0,60.0,55.0,73.3,0.0,5.0,66.7,0.0,33.3,0.0,0.0,71.0,25.0,57.2
ERII,"Energy Recovery, Inc.",10.281,4.346,55.502,17.268,4.346,19.539,100.0,inf,10.433,0.878,9.112,40.353,3.172,16.961,11.736,2.379,5.3988934,0.051,0.016,83.401,1.014,9.073,10.633,13.72,14.16,14.876,14.367,False,False,True,-3.107,-7.771,-4.506,1.0,3.0,AVOID,-0.298,-0.265,-0.033,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,40.249,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,13.72,14.146,False,False,False,303015.0,446275.75,0.679,313678.75,606740.0,0.0,3.0,"AVOID - Below VWMA, weak support",24.0,65.0,0.0,90.0,73.3,33.3,5.0,0.0,0.0,66.7,0.0,0.0,48.0,28.333,42.1
ERNA,Ernexa Therapeutics Inc.,-612.268,0.013,-269.802,-19758.728,0.013,18.462,100.046,-2.555,-0.067,0.378,-90.652,0.021,-489.186,0.0,0.0,inf,9104.712,0.306,0.075,36.384,-0.95,-176.129,-794.427,1.16,1.276,1.386,2.002,False,False,False,-9.091,-16.318,-42.055,0.0,3.0,AVOID,-0.052,-0.044,-0.008,False,False,False,False,True,9.0,0.0,3.0,AVOID - Bearish momentum,40.888,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,1.16,1.281,False,False,True,12054.0,44202.7,0.273,35300.0,31750.8,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,30.0,55.0,6.7,0.0,0.0,0.0,0.0,66.7,33.3,5.0,18.0,23.333,19.6
ERNZ,,,,,,,,,,,,,,,,,,,,,,,,,20.532,20.57,20.588,21.181,False,False,False,-0.186,-0.27,-3.066,0.0,3.0,AVOID,-0.029,-0.032,0.002,True,False,True,True,True,5.0,2.0,3.0,STRONG BUY - Fresh crossover (5 days ago),47.711,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,20.532,20.664,False,False,False,534.0,141796.7,0.004,34806.8,46725.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.7,5.0,66.7,0.0,0.0,0.0,36.667,11.0
ESCA,"Escalade, Incorporated",9.582,9.108,-0.023,4.875,9.108,18.944,42.612,6.993,26.946,1.442,5.133,14.88,6.872,-19.171,-7.092,-0.776,0.7823684,0.163,0.142,261.905,1.075,6.302,10.577,13.69,13.022,12.606,13.234,True,True,False,5.13,8.599,3.448,2.0,3.0,WAIT - Partial trend,0.226,0.174,0.052,True,True,True,True,True,5.0,3.0,3.0,STRONG BUY - Fresh crossover (5 days ago),65.053,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,13.69,12.98,True,True,False,31806.0,27495.3,1.157,23184.333,25333.333,2.0,3.0,HOLD - Above VWMA but watch volume,12.0,15.0,55.0,75.0,100.0,66.7,0.0,100.0,5.0,100.0,66.7,0.0,47.0,75.0,55.4
ESEA,Euroseas Ltd.,33.056,0.632,24.95,57.207,0.632,6.721,87.564,10.764,0.0,1.128,26.556,3.12,29.686,38.929,31.375,0.08,1.6975332,0.771,0.541,-45.005,-0.133,27.663,57.789,54.22,56.395,57.236,48.434,False,True,True,-3.856,-5.269,11.946,2.0,3.0,WAIT - Partial trend,-0.991,-0.88,-0.111,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,40.837,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,54.22,56.457,False,False,True,31168.0,34498.4,0.903,38700.0,31781.143,1.0,3.0,"AVOID - Below VWMA, weak support",88.0,90.0,100.0,65.0,26.7,66.7,5.0,0.0,0.0,66.7,33.3,5.0,77.0,48.333,68.4
ESGD,,,,,,,,,,,,,,,,,,,,,,,,,96.1,94.468,93.11,87.751,True,True,True,1.727,3.212,9.514,3.0,3.0,BUY - Ideal pullback entry,0.828,0.741,0.088,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,65.04,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,96.1,94.186,True,True,False,264862.0,374088.1,0.708,284394.571,330150.0,2.0,3.0,HOLD - Above VWMA but watch volume,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,100.0,66.7,0.0,0.0,85.0,25.5
ESGE,,,,,,,,,,,,,,,,,,,,,,,,,45.44,43.7,43.641,39.48,True,True,True,3.981,4.122,15.096,3.0,3.0,BUY - Ideal pullback entry,0.328,0.151,0.177,True,True,True,True,True,8.0,3.0,3.0,BUY - Momentum building,71.316,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",45.44,43.404,True,True,True,809930.0,604426.5,1.34,446404.286,294900.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,0.0,33.3,100.0,5.0,0.0,81.667,24.5
ESGL,ESGL Holdings Limited,-307.989,0.279,-159.861,-533.041,0.279,11.217,100.0,-2.157,16.741,-0.067,-2.471,inf,-0.373,0.0,15.505,inf,31.8236,0.806,0.038,810.234,1.545,-97.049,-235.154,4.0,4.0,3.908,3.083,True,True,True,0.0,2.354,29.746,3.0,3.0,BUY - Ideal pullback entry,0.027,0.034,-0.007,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,66.246,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,4.0,4.0,False,False,False,10106.0,6340.3,1.594,0.0,0.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,25.0,0.0,70.0,60.0,100.0,5.0,33.3,0.0,100.0,0.0,0.0,28.0,61.667,38.1
ESGLW,ESGL Holdings Limited,-307.989,0.279,-159.861,-533.041,0.279,11.217,100.0,-2.157,16.741,-0.067,-2.471,inf,-633257000.0,0.0,15.505,inf,0,0.806,0.0,810.234,1.545,-97.049,-235.154,0.1,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,25.0,0.0,70.0,60.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,21.1
ESGU,,,,,,,,,,,,,,,,,,,,,,,,,149.19,149.292,148.143,136.446,True,True,True,-0.068,0.706,9.34,3.0,3.0,BUY - Ideal pullback entry,0.592,0.643,-0.052,False,True,False,False,True,7.0,1.0,3.0,AVOID - Bearish momentum,51.799,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,149.19,149.276,False,True,True,729863.0,662043.15,1.102,761977.167,547100.0,2.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,66.7,5.0,0.0,76.667,23.0
ESHA,ESH Acquisition Corp.,-143.148,0.0,-0.0,-1.0,0.0,0.0,100.0,inf,21.595,-0.527,3.17,inf,6.533,0.0,0.0,inf,0,,,-57.237,1.0,1.597,-135.953,15.25,12.671,11.928,11.322,True,True,True,20.355,27.849,34.698,3.0,3.0,WAIT - Extended above MA,0.927,0.438,0.489,True,True,True,False,True,7.0,3.0,3.0,HOLD - Bullish but watch for weakening,60.016,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,15.25,18.289,False,False,True,230816.0,461935.8,0.5,1674740.0,64954.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,5.0,70.0,26.7,100.0,0.0,100.0,0.0,100.0,33.3,5.0,19.0,80.0,37.3
ESHAR,,,,,,,,,,,,,,,,,,,,,,,,,0.201,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5
ESLA,"Estrella Immunopharma, Inc.",-16.101,0.0,-0.0,-1.0,0.0,0.0,100.0,inf,-0.022,0.936,-241.439,inf,-13.929,0.0,0.0,inf,0,-0.0,0.0,219.761,1.0,-181.175,231.281,1.39,1.707,1.999,1.264,False,True,True,-18.571,-30.479,9.984,2.0,3.0,WAIT - Partial trend,-0.124,-0.108,-0.015,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,38.978,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.39,1.763,False,False,True,20723.0,101601.15,0.204,52450.0,44084.6,1.0,3.0,"AVOID - Below VWMA, weak support",28.0,0.0,0.0,85.0,73.3,66.7,0.0,0.0,0.0,33.3,33.3,5.0,35.0,36.667,35.5
ESLAW,"Estrella Immunopharma, Inc.",-16.101,0.0,-0.0,-1.0,0.0,0.0,100.0,inf,-0.022,0.936,-241.439,inf,-14623446000.0,0.0,0.0,inf,0,-0.0,0.0,219.761,1.0,-181.175,231.281,0.05,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,28.0,0.0,0.0,85.0,73.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,26.0
ESLT,Elbit Systems Ltd.,7.242,4.135,1.198,4.434,4.135,10.981,66.432,3.844,11.429,1.202,3.297,59.915,1.168,5.151,8.958,11.631,3.5605392,0.465,0.05,99.508,0.161,2.822,9.78,591.96,538.642,501.21,455.726,True,True,True,9.899,18.106,29.894,3.0,3.0,WAIT - Extended above MA,26.52,22.388,4.132,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,78.108,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",591.96,538.273,True,True,True,86833.0,106391.65,0.816,102347.571,62550.0,3.0,3.0,STRONG BUY - Institutional accumulation,8.0,20.0,10.0,65.0,73.3,100.0,0.0,100.0,0.0,33.3,100.0,5.0,32.0,76.667,45.4
ESMV,,,,,,,,,,,,,,,,,,,,,,,,,28.693,28.852,28.742,28.417,False,True,True,-0.55,-0.167,0.973,2.0,3.0,WAIT - Partial trend,0.059,0.071,-0.012,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,45.103,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,28.693,28.817,False,False,True,181.0,289.05,0.626,300.0,176.2,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,66.7,5.0,33.3,0.0,66.7,33.3,5.0,0.0,55.0,16.5
ESN,,,,,,,,,,,,,,,,,,,,,,,,,17.222,17.172,17.044,16.118,True,True,True,0.288,1.044,6.844,3.0,3.0,BUY - Ideal pullback entry,0.061,0.063,-0.002,False,True,False,False,True,6.0,1.0,3.0,AVOID - Bearish momentum,55.055,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,17.222,17.136,True,True,True,33882.0,52729.1,0.643,54897.0,39400.0,3.0,3.0,STRONG BUY - Institutional accumulation,0.0,0.0,0.0,0.0,0.0,100.0,5.0,33.3,0.0,100.0,100.0,5.0,0.0,81.667,24.5
ESOA,Energy Services of America Corporation,22.136,8.497,-33.641,3.22,8.497,23.483,-37.124,1.314,56.097,1.424,0.24,404.5,0.28,-56.321,27.652,-7.182,0.3296972,1.265,0.548,-583.886,-5.74,11.248,38.693,8.09,8.342,9.348,9.687,False,False,False,-3.023,-13.46,-16.484,0.0,3.0,AVOID,-0.333,-0.372,0.039,True,False,True,True,True,5.0,2.0,3.0,STRONG BUY - Fresh crossover (5 days ago),38.6,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",8.09,8.302,False,False,True,147943.0,176247.15,0.839,182500.0,170360.75,1.0,3.0,"AVOID - Below VWMA, weak support",68.0,35.0,20.0,20.0,40.0,0.0,5.0,66.7,5.0,33.3,33.3,5.0,38.0,40.0,38.6
ESPO,,,,,,,,,,,,,,,,,,,,,,,,,105.02,105.318,108.312,105.341,False,False,True,-0.283,-3.039,-0.305,1.0,3.0,AVOID,-1.223,-1.409,0.185,True,False,True,True,True,5.0,2.0,3.0,STRONG BUY - Fresh crossover (5 days ago),43.601,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,105.02,105.012,True,False,True,23413.0,29495.65,0.794,39702.167,27133.333,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,33.3,5.0,66.7,5.0,66.7,66.7,5.0,0.0,61.667,18.5
ESPR,"Esperion Therapeutics, Inc.",-136.36,47.792,-8061.606,-168.341,47.792,16.152,100.0,0.918,-0.0,0.783,-25.144,inf,-5.883,0.0,61.805,inf,2.8950663,-0.654,0.338,46.325,1.049,-63.955,73.098,3.71,3.838,3.374,2.055,True,True,True,-3.322,9.959,80.562,3.0,3.0,STRONG BUY - At MA support,0.107,0.161,-0.055,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,50.68,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,3.71,3.871,False,False,True,3598100.0,4991125.0,0.721,5401700.0,4165500.0,1.0,3.0,"AVOID - Below VWMA, weak support",40.0,35.0,10.0,45.0,33.3,100.0,5.0,33.3,0.0,100.0,33.3,5.0,33.0,71.667,44.6
ESQ,"Esquire Financial Holdings, Inc.",0.0,40.086,1176.104,34.981,40.086,96.632,90.765,0.0,26.354,1.171,2.7,17.836,5.031,32.477,24.472,0.549,6.5868382,0.0,0.0,89.475,,2.237,18.6,101.31,105.214,101.177,94.384,True,True,True,-3.711,0.131,7.338,3.0,3.0,STRONG BUY - At MA support,0.334,1.17,-0.835,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,40.887,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,101.31,105.592,False,False,False,41720.0,59151.0,0.705,16000.0,59715.0,0.0,3.0,"AVOID - Below VWMA, weak support",40.0,100.0,55.0,60.0,60.0,100.0,5.0,33.3,0.0,66.7,0.0,0.0,62.0,55.0,59.9
ESTA,Establishment Labs Holdings Inc.,-29.421,2.912,-148.88,-48.333,2.912,8.121,100.0,-2.4,0.038,0.811,-31.49,inf,-4.229,0.0,9.434,inf,10.474484,12.248,0.113,87.566,0.658,-33.152,-552.242,68.84,72.931,65.74,45.366,True,True,True,-5.609,4.715,51.743,3.0,3.0,STRONG BUY - At MA support,1.939,2.909,-0.97,False,True,False,False,False,,1.0,3.0,AVOID - Bearish momentum,45.557,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,68.84,72.799,False,False,True,477518.0,444335.9,1.075,377466.667,265343.6,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,60.0,60.0,100.0,0.0,33.3,0.0,66.7,33.3,5.0,21.0,60.0,32.7
ETEC,,,,,,,,,,,,,,,,,,,,,,,,,25.396,25.101,24.977,21.978,True,True,True,1.175,1.676,15.549,3.0,3.0,BUY - Ideal pullback entry,0.112,0.097,0.015,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),56.948,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,25.396,25.1,True,False,True,386.0,409.3,0.943,437.2,250.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,5.0,100.0,66.7,5.0,0.0,95.0,28.5
ETHA,,,,,,,,,,,,,,,,,,,,,,,,,23.58,22.878,24.348,23.81,False,False,True,3.068,-3.153,-0.966,1.0,3.0,AVOID,-0.48,-0.693,0.213,True,False,True,True,True,9.0,2.0,3.0,BUY - Momentum building,52.623,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,23.58,22.964,True,False,True,54162582.0,40840119.1,1.326,37320420.5,25176700.0,2.0,3.0,BUY - Good volume support,0.0,0.0,0.0,0.0,0.0,33.3,5.0,66.7,0.0,100.0,66.7,5.0,0.0,63.333,19.0
ETHI,,,,,,,,,,,,,,,,,,,,,,,,,6.518,6.435,7.705,,False,False,False,1.291,-15.404,,0.0,3.0,AVOID,-0.447,-0.582,0.135,True,False,True,True,False,,2.0,3.0,BUY - Momentum building,47.601,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,6.518,6.597,False,False,True,19307.0,45045.35,0.429,31586.714,18800.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.7,0.0,66.7,33.3,5.0,0.0,41.667,12.5
ETHM,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.329,10.327,10.369,False,False,False,-0.283,-0.261,-0.662,0.0,3.0,AVOID,-0.011,-0.006,-0.005,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,45.369,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,10.3,10.366,False,False,False,61440.0,198412.0,0.31,102670.0,106275.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.7,0.0,0.0,0.0,18.333,5.5
ETHMU,,,,,,,,,,,,,,,,,,,,,,,,,10.89,11.061,11.094,11.038,False,False,True,-1.543,-1.836,-1.338,1.0,3.0,AVOID,-0.042,-0.016,-0.026,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,44.651,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,10.89,11.604,False,False,False,100.0,377.7,0.265,303.5,450.0,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,33.3,5.0,0.0,0.0,66.7,0.0,0.0,0.0,28.333,8.5
ETHMW,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,,False,False,False,,,,0.0,3.0,AVOID,,,,,,,,,,0.0,,N/A,,,,,,0.0,,N/A,,,,,,,,,,,0.0,,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5
ETHZ,ETHZilla Corporation,-3883.263,0.0,-0.0,-1.0,0.0,0.0,100.0,-124.896,4.579,0.516,-117.277,inf,-6.375,0.0,0.0,inf,23.542072,-1.21,0.002,24.003,1.039,-88.738,-173.807,5.11,7.34,11.911,17.631,False,False,False,-30.386,-57.099,-71.017,0.0,3.0,AVOID,-2.078,-2.173,0.095,True,False,True,True,True,3.0,2.0,3.0,STRONG BUY - Fresh crossover (3 days ago),27.29,True,False,False,Oversold,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",5.11,7.473,False,False,False,724592.0,1010884.6,0.717,796197.333,978166.667,0.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,60.0,33.3,0.0,0.0,66.7,5.0,33.3,0.0,0.0,17.0,25.0,19.4
ETON,"Eton Pharmaceuticals, Inc.",-18.932,153.471,-2924.261,-18.403,153.471,100.0,100.0,inf,-0.394,-0.501,-12.045,inf,-0.877,0.0,21.348,inf,6.201336,1.933,0.069,236.594,,-12.968,-23.89,16.26,16.48,17.006,16.55,False,False,True,-1.332,-4.386,-1.751,1.0,3.0,AVOID,-0.051,-0.134,0.083,True,False,True,False,False,,2.0,3.0,HOLD - Bullish but watch for weakening,44.698,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,16.26,16.437,False,False,True,234286.0,212949.3,1.1,195525.0,161757.2,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,35.0,0.0,75.0,33.3,33.3,5.0,66.7,0.0,66.7,33.3,5.0,30.0,51.667,36.5
ETOR,eToro Group Ltd.,2.166,191.183,-119.533,-0.492,191.183,25.38,100.0,6.901,21.675,-99.073,24.043,14.504,11.418,0.0,41.196,inf,0.19061449,0.081,0.029,138.091,0.916,3.773,-4.02,35.68,37.698,38.257,,False,False,False,-5.353,-6.737,,0.0,3.0,AVOID,-1.135,-0.964,-0.17,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,40.409,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,35.68,37.837,False,False,True,710533.0,1097331.65,0.648,976377.667,825683.333,1.0,3.0,"AVOID - Below VWMA, weak support",12.0,35.0,70.0,85.0,60.0,0.0,0.0,0.0,0.0,66.7,33.3,5.0,50.0,23.333,42.0
ETRL,,,,,,,,,,,,,,,,,,,,,,,,,12.676,14.426,15.255,,False,False,False,-12.129,-16.906,,0.0,3.0,AVOID,-1.041,-0.929,-0.112,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,38.598,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",12.676,14.623,False,False,True,6480.0,5099.0,1.271,5526.667,1416.667,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,5.0,0.0,16.667,5.0
ETS,Elite Express Holding Inc.,-1.0,-1.0,2.01,-1.0,-1.0,-1.0,-1.0,-6.335,1.117,0.042,-28.808,inf,-3.269,0.0,0.0,inf,3.2840092,,,7.117,1.681,-1.0,-1.0,0.508,0.55,0.593,,False,False,False,-7.578,-14.276,,0.0,3.0,AVOID,-0.024,-0.026,0.002,True,False,True,False,True,6.0,2.0,3.0,HOLD - Bullish but watch for weakening,41.735,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,0.508,0.546,False,False,True,59799.0,70279.95,0.851,117599.75,108300.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.0,15.0,10.0,15.0,33.3,0.0,0.0,66.7,0.0,66.7,33.3,5.0,13.0,36.667,20.1
