,ticker,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,high,low,mean,median,Normalized EBIT,Normalized Net Income,analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),error
156,GRBK,"Green Brick Partners, Inc.",23.606,22.952,149.38,192.095,16.932,0.909,99.091,34.447,3188.587,16.932,192.095,34.447,99.091,0.265,inf,18.505,1148319000.0,25912000.0,237549000.0,0.207,20.053,8.908,12.904,31.411,14.374,0.284,4.357,67.88,2957198852.24,0.117,1.399,13793000.0,4363000.0,4365000.0,21549000.0,5.647,21547000.0,5.647,0.097,295.72,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,0.832,2957198848.0,381583000.0,2098943000.0,2249994000.0,551831000.0,1300704000.0,344949000.0,0.0,2111286000.0,229527000.0,1881759000.0,25912000.0,4365000.0,2875000.0,4879000.0,0.0,94725000.0,43565098.0,13793000.0,0.0,0.0,17.483,27.121,24.094,15.997,0.082,0.788,0.858,427.0,67.88,62.0,62.0,62.0,62.0,397080666.667,319369666.667,2025-11-30,67.88,12.0,15.0,80.0,🟢 STRONG BUY,Enter position,23.0,16.0,20.0,19.0,5.0,83.0,92.0,80.0,100.0,95.0,33.3,83.0,30.0,0.0,20.0,5.0,20.0,10.0,5.0,90.0,100.0,100.0,100.0,66.7,90.0,85.1,67.88,63.983,67.164,63.66,True,True,True,6.091,1.066,6.63,3.0,3.0,WAIT - Extended above MA,0.004,-0.828,0.832,True,True,True,True,True,5.0,3.0,3.0,STRONG BUY - Fresh crossover (5 days ago),59.28,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,67.88,64.073,True,False,True,97600.0,222105.0,0.439,252140.0,198300.0,2.0,3.0,BUY - Good volume support,67.88,68.17,65.93,0.427,2.873,False,True,"[np.float64(71.58000183105469), np.float64(75.5), np.float64(77.93000030517578)]","[np.float64(65.93000030517578), np.float64(68.29000091552734), np.float64(69.33000183105469)]",1.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-5.01,16.483,-21.493,False,AVOID - Significant underperformance,,,,,,,,,
157,AGX,"Argan, Inc.",24.748,17.195,40.606,34.261,7.564,36.306,63.694,28.159,136.915,7.564,34.261,28.159,63.694,0.009,inf,23.151,189159000.0,167584000.0,282796000.0,1.495,14.285,47.386,1.566,37.739,19.726,1.256,1.381,395.2,5458334440.0,0.0,5.927,,,6583000.0,,,161001000.0,188.396,0.335,545.833,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,,5458334720.0,85459000.0,874179000.0,836227000.0,484370000.0,290939000.0,2710000.0,9950000.0,781300000.0,479857000.0,301443000.0,167584000.0,6583000.0,18268000.0,5660000.0,0.0,25745000.0,13811575.0,24516000.0,,-7240000.0,6.148,11.109,11.317,5.95,0.042,0.949,0.991,499.0,395.2,397.0,235.0,295.75,275.5,55440666.667,50305000.0,2025-11-30,395.2,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,6.0,18.0,4.0,18.0,11.0,57.0,24.0,90.0,20.0,90.0,73.3,57.0,30.0,0.0,20.0,5.0,20.0,10.0,0.0,85.0,100.0,100.0,100.0,66.7,85.0,65.4,395.2,343.11,304.061,214.212,True,True,True,15.182,29.974,84.49,3.0,3.0,WAIT - Extended above MA,22.79,19.739,3.051,True,True,True,True,True,4.0,3.0,3.0,STRONG BUY - Fresh crossover (4 days ago),68.762,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,395.2,343.935,True,True,False,127600.0,340505.0,0.375,319600.0,417925.0,2.0,3.0,HOLD - Above VWMA but watch volume,395.2,399.3,255.122,1.037,35.445,False,True,"[np.float64(282.8206091972482), np.float64(319.40214832866354), np.float64(399.29998779296875)]","[np.float64(215.28703266756247), np.float64(239.7911731995443), np.float64(255.12247223654316)]",0.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,155.626,16.483,139.143,True,STRONG - Significant outperformance,,,,,,,,,
158,KMX,"CarMax, Inc.",6.112,5.387,6.457,6.664,1.779,0.0,100.0,6.656,5.202,1.779,6.664,6.656,100.0,3.165,-0.253,25.219,2615819000.0,624439000.0,-183062000.0,-0.07,1.84,11.337,8.817,-23.134,-6.169,-0.49,14.685,38.66,5677029362.38,3.386,0.205,4635324000.0,626526000.0,467939000.0,-2087000.0,-0.417,156500000.0,31.265,0.0,580.179,True,False,False,True,False,False,True,False,False,True,True,True,False,True,True,-0.003,5801789440.0,500556000.0,26353420000.0,27404206000.0,21161218000.0,6073740000.0,19221977000.0,148203000.0,5077636000.0,2197971000.0,2879665000.0,624439000.0,467939000.0,0.0,294801000.0,871141000.0,168804000.0,146845043.0,4335188000.0,300136000.0,19073774000.0,2.462,11.814,8.128,1.834,0.004,1.042,1.047,870.0,38.66,99.0,25.0,40.0,35.0,1337682666.667,488174000.0,2025-11-30,38.66,7.0,15.0,46.667,🔴 AVOID,Poor setup,3.0,3.0,13.0,8.0,1.0,28.0,12.0,15.0,65.0,40.0,6.7,28.0,0.0,0.0,13.333,0.0,20.0,5.0,0.0,38.333,0.0,66.7,100.0,33.3,38.3,31.1,38.66,35.885,42.048,60.903,False,False,False,7.733,-8.058,-36.522,0.0,3.0,AVOID,-1.627,-2.609,0.982,True,False,True,True,True,7.0,2.0,3.0,BUY - Momentum building,51.787,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,38.66,34.689,True,False,False,1365200.0,6339175.0,0.215,4352914.286,4367400.0,1.0,3.0,HOLD - Above VWMA but watch volume,38.66,82.79,30.26,114.149,21.728,False,False,"[np.float64(87.9800033569336), np.float64(88.87000274658203), np.float64(91.25)]","[np.float64(78.05999755859375), np.float64(81.19999694824219), np.float64(82.97000122070312)]",1.0,3.0,NEUTRAL - No clear level nearby,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-53.96,16.483,-70.443,False,AVOID - Significant underperformance,,,,,,,,,
159,XLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'str' object has no attribute 'get'
160,SYK,Stryker Corporation,13.198,11.879,6.782,6.59,13.823,40.429,59.571,33.052,21.209,13.823,6.59,33.052,59.571,0.731,inf,14.29,10510000000.0,4242000000.0,13840000000.0,1.317,7.499,48.775,2.109,14.11,9.716,3.457,38.242,371.18,141948009664.64,0.096,5.822,3448000000.0,1283000000.0,755000000.0,2959000000.0,98.864,3487000000.0,116.505,0.859,14194.801,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0.698,141948010496.0,2993000000.0,22595000000.0,42971000000.0,22337000000.0,18593000000.0,13597000000.0,1593000000.0,14847000000.0,7616000000.0,7231000000.0,4242000000.0,755000000.0,1219000000.0,1050000000.0,0.0,499000000.0,382423648.0,3448000000.0,0.0,12004000000.0,7.419,16.477,17.978,8.243,0.054,0.819,0.865,2999.0,371.18,465.0,316.0,428.964,435.0,3900333333.333,2838666666.667,2025-11-30,371.18,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,8.0,8.0,0.0,16.0,13.0,45.0,32.0,40.0,0.0,80.0,86.7,45.0,10.0,5.0,20.0,0.0,20.0,10.0,5.0,70.0,33.3,100.0,100.0,66.7,70.0,52.5,371.18,363.381,368.921,376.435,True,False,False,2.146,0.612,-1.396,1.0,3.0,AVOID,0.249,-1.391,1.64,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,53.325,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,371.18,362.812,True,False,True,641300.0,1867765.0,0.343,1614850.0,1564660.0,2.0,3.0,BUY - Good volume support,371.18,375.99,369.218,1.296,0.529,True,True,"[np.float64(392.54998779296875), np.float64(396.5573676197817), np.float64(403.4705509992919)]","[np.float64(369.21802925814796), np.float64(376.8201641627816), np.float64(384.1805526639385)]",2.0,3.0,BUY - At support but near resistance,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-4.488,16.483,-20.971,False,AVOID - Significant underperformance,3942800000.0,1108600000.0,5023400000.0,22535800000.0,0.603,34539800000.0,12.466,13.281,
161,SNOW,Snowflake Inc.,-22.369,-17.358,9.113,8.726,-34.604,0.0,100.0,28.666,-330.625,-34.604,8.726,28.666,100.0,0.518,-527.731,-0.32,-3598390000.0,959764000.0,2463704000.0,-0.685,-15.634,inf,-1.51,0.0,43.809,inf,33.88,251.24,85120112000.0,0.032,20.681,585450000.0,226359000.0,75712000.0,733405000.0,-57.046,884052000.0,-68.764,0.0,8512.011,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.764,85120114688.0,-1285640000.0,3626396000.0,9033938000.0,6027295000.0,5180308000.0,2685270000.0,211234000.0,5869372000.0,3301183000.0,2568189000.0,959764000.0,75712000.0,0.0,182508000.0,2759000.0,4113000.0,338800000.0,517672000.0,67778000.0,2474036000.0,-11.675,-18.947,-31.433,-14.9,0.032,0.746,0.77,1822.0,251.24,500.0,170.0,272.692,274.0,-982518666.667,-972814000.0,2025-11-30,251.24,5.0,15.0,33.333,🔴 AVOID,Poor setup,3.0,7.0,0.0,10.0,2.0,22.0,12.0,35.0,0.0,50.0,13.3,22.0,30.0,5.0,0.0,0.0,13.333,0.0,0.0,48.333,100.0,0.0,66.7,0.0,48.3,29.9,251.24,258.226,248.474,204.325,True,True,True,-2.705,1.113,22.961,3.0,3.0,STRONG BUY - At MA support,-1.508,0.632,-2.141,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,48.923,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,251.24,257.923,False,False,False,1944100.0,3690570.0,0.527,3176300.0,3788840.0,0.0,3.0,"AVOID - Below VWMA, weak support",251.24,255.39,236.0,1.652,6.066,False,True,"[np.float64(255.38999938964844), np.float64(275.8699951171875), np.float64(280.6700134277344)]","[np.float64(214.3000030517578), np.float64(217.27000427246094), np.float64(236.0)]",0.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,43.73,16.483,27.247,True,STRONG - Significant outperformance,3473345800.0,865263600.0,-364224600.0,8653653800.0,0.31,11127689800.0,-3.284,-14.857,
162,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'str' object has no attribute 'get'
163,QTUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'str' object has no attribute 'get'
164,INTC,Intel Corporation,-6.328,0.062,0.519,0.668,-6.499,83.045,16.955,13.345,-14.081,-6.499,0.668,13.345,16.955,0.474,-4.553,-71.57,10815000000.0,8288000000.0,64648000000.0,5.978,-9.791,676.0,-9.694,0.0,-12.411,inf,477.0,40.56,193471200000.0,0.258,3.62,158337000000.0,29627000000.0,23944000000.0,-21339000000.0,113.772,-15656000000.0,83.472,0.826,19347.12,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,-2.575,193471201280.0,-18756000000.0,53101000000.0,196485000000.0,91453000000.0,105590000000.0,50011000000.0,9586000000.0,47324000000.0,35666000000.0,11658000000.0,8288000000.0,23944000000.0,1599000000.0,11379000000.0,1034000000.0,8023000000.0,4770000000.0,107919000000.0,50418000000.0,40425000000.0,2.738,4.888,1.632,0.904,0.019,0.633,0.645,2897.0,40.56,52.0,20.4,37.266,38.95,-90666666.667,-3017666666.667,2025-11-30,40.56,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,0.0,0.0,2.0,8.0,11.0,21.0,0.0,0.0,10.0,40.0,73.3,21.0,30.0,0.0,20.0,5.0,20.0,10.0,5.0,90.0,100.0,100.0,100.0,66.7,90.0,41.7,40.56,36.859,36.501,25.762,True,True,True,10.041,11.121,57.438,3.0,3.0,WAIT - Extended above MA,0.091,-0.05,0.141,True,True,True,True,True,1.0,3.0,3.0,STRONG BUY - Fresh crossover (1 days ago),64.446,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,40.56,36.814,True,False,True,95799500.0,78206065.0,1.225,81521266.667,76824666.667,2.0,3.0,BUY - Good volume support,40.56,42.48,36.63,4.734,9.689,False,False,"[np.float64(27.549999237060547), np.float64(39.650001525878906), np.float64(42.47999954223633)]","[np.float64(24.049999237060547), np.float64(34.689998626708984), np.float64(36.630001068115234)]",0.0,3.0,NEUTRAL - No clear level nearby,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,68.649,16.483,52.165,True,STRONG - Significant outperformance,45975600000.0,13062000000.0,-6692000000.0,151565600000.0,0.33,191990600000.0,-5.98,-12.375,
165,VTRS,Viatris Inc.,-0.205,3.203,4.976,4.897,2.944,329.877,-229.877,91.451,-124.597,2.944,4.897,91.451,-229.877,0.699,0.708,-1.765,230000000.0,2302900000.0,11218800000.0,48.777,-1.33,inf,-5.151,0.0,-6.247,inf,115.177,10.69,12312419931.68,1.162,0.874,3316300000.0,2773100000.0,359100000.0,-470200000.0,74.141,1943800000.0,-306.496,4.668,1234.125,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,-0.204,12341254144.0,-634200000.0,14739300000.0,41500900000.0,22865400000.0,20467400000.0,14305900000.0,387200000.0,9520700000.0,5779400000.0,3741300000.0,2302900000.0,359100000.0,574800000.0,2893200000.0,550000000.0,11000000.0,1151769872.0,2919200000.0,397100000.0,13918700000.0,2.038,5.133,0.263,0.112,0.003,0.868,0.871,1302.0,10.69,15.0,9.0,12.125,12.5,1369466666.667,499700000.0,2025-11-30,10.69,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,2.0,0.0,4.0,0.0,6.0,12.0,8.0,0.0,20.0,0.0,40.0,12.0,30.0,5.0,6.667,0.0,20.0,10.0,0.0,71.667,100.0,33.3,100.0,66.7,71.7,29.9,10.69,10.469,10.139,9.247,True,True,True,2.114,5.433,15.606,3.0,3.0,BUY - Ideal pullback entry,0.113,0.113,-0.001,False,True,False,True,False,,1.0,3.0,AVOID - Bearish momentum,57.212,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,10.69,10.433,True,True,False,2714900.0,9678280.0,0.281,7312340.0,7886700.0,2.0,3.0,HOLD - Above VWMA but watch volume,10.69,10.696,10.287,0.055,3.767,False,True,"[np.float64(11.150592457404784), np.float64(12.066909813928458), np.float64(12.495150614637659)]","[np.float64(10.112637833930295), np.float64(10.287325770137166), np.float64(11.486403466663429)]",1.0,3.0,"WAIT - Near resistance, likely pullback",683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-14.185,16.483,-30.669,False,AVOID - Significant underperformance,2122580000.0,591420000.0,144080000.0,22589980000.0,0.633,36508680000.0,0.402,-2.807,
166,KBH,KB Home,13.094,14.816,62.406,60.63,10.162,8.992,91.008,31.239,529.504,10.162,60.63,31.239,91.008,0.449,inf,23.022,2626607000.0,362722000.0,1591543000.0,0.606,9.852,9.048,15.722,11.835,6.575,0.765,6.476,64.33,4166312186.05,0.411,0.637,109063000.0,33301000.0,39311000.0,329421000.0,50.292,323411000.0,49.374,1.717,416.631,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,0.908,4166312192.0,655018000.0,6930086000.0,6936169000.0,2875553000.0,3810140000.0,1712538000.0,0.0,6527952000.0,936147000.0,5591805000.0,362722000.0,39311000.0,71554000.0,37272000.0,0.0,195900000.0,64764685.0,109063000.0,0.0,0.0,10.319,18.899,16.644,9.644,0.037,1.049,1.09,540.0,64.33,83.0,49.0,64.667,63.5,861060666.667,687287000.0,2025-11-30,64.33,13.0,15.0,86.667,🟢 STRONG BUY,Enter position,10.0,8.0,20.0,17.0,5.0,60.0,40.0,40.0,100.0,85.0,33.3,60.0,30.0,0.0,20.0,5.0,20.0,10.0,5.0,90.0,100.0,100.0,100.0,66.7,90.0,69.0,64.33,60.846,61.6,58.145,True,True,True,5.725,4.432,10.636,3.0,3.0,WAIT - Extended above MA,0.356,-0.258,0.614,True,True,True,True,True,4.0,3.0,3.0,STRONG BUY - Fresh crossover (4 days ago),62.903,True,True,True,Bullish,3.0,3.0,BUY - Acceptable zone,64.33,60.99,True,False,True,314200.0,799110.0,0.393,1242633.333,695600.0,2.0,3.0,BUY - Good volume support,64.33,65.183,63.655,1.326,1.049,True,True,"[np.float64(68.13110222604467), np.float64(69.29985735286196), np.float64(71.43383018737251)]","[np.float64(61.383524919017276), np.float64(62.02608633115462), np.float64(63.65517070154517)]",2.0,3.0,BUY - At support but near resistance,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-20.938,16.483,-37.421,False,AVOID - Significant underperformance,,,,,,,,,
167,TOST,"Toast, Inc.",3.882,-16.212,42.393,31.536,-5.35,0.0,100.0,27.875,-196.606,-5.35,31.536,27.875,100.0,0.02,,13.636,-989000000.0,360000000.0,341000000.0,-0.345,0.97,77.705,0.108,0.0,42.753,inf,51.5,34.19,17607850000.0,0.001,3.432,126000000.0,60000000.0,54000000.0,300000000.0,1578.947,306000000.0,1610.526,0.0,2010.372,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0.833,20103718912.0,19000000.0,4960000000.0,2408000000.0,863000000.0,1194000000.0,24000000.0,128000000.0,1975000000.0,811000000.0,1164000000.0,360000000.0,54000000.0,0.0,46000000.0,,3000000.0,515000000.0,123000000.0,3000000.0,-104000000.0,-14.481,-23.296,-21.466,-13.229,0.076,0.879,0.951,1013.0,34.19,65.0,36.0,47.346,46.0,-203000000.0,-167333333.333,2025-11-30,34.19,3.0,15.0,20.0,🔴 AVOID,Poor setup,3.0,7.0,2.0,11.0,9.0,32.0,12.0,35.0,10.0,55.0,60.0,32.0,0.0,5.0,0.0,0.0,13.333,0.0,0.0,18.333,0.0,0.0,66.7,0.0,18.3,27.9,34.19,35.459,36.543,39.49,False,False,False,-3.577,-6.438,-13.421,0.0,3.0,AVOID,-1.077,-0.94,-0.137,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,43.928,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,34.19,35.511,False,False,False,3311000.0,9534015.0,0.347,7174433.333,9969950.0,0.0,3.0,"AVOID - Below VWMA, weak support",34.19,42.68,32.15,24.832,5.967,False,False,"[np.float64(45.63999938964844), np.float64(46.56999969482422), np.float64(49.55500030517578)]","[np.float64(38.84000015258789), np.float64(40.2400016784668), np.float64(41.099998474121094)]",1.0,3.0,BUY - Good risk/reward setup,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-21.475,16.483,-37.958,False,AVOID - Significant underperformance,871800000.0,230800000.0,182200000.0,2065800000.0,0.012,1961800000.0,8.021,0.92,
168,GDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'str' object has no attribute 'get'
169,CRCL,Circle Internet Group,12.392,-49.486,136.188,214.307,-23.951,0.0,100.0,100.0,-5232.759,-23.951,214.307,100.0,100.0,0.12,85.471,29.147,-853824000.0,344576000.0,319126000.0,-0.374,0.599,inf,0.9,0.0,170.302,inf,21.649,79.93,17303818698.8,0.002,8.432,34886000.0,83121000.0,39098000.0,261455000.0,167.958,305478000.0,196.238,0.0,2033.72,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.759,20337199104.0,155667000.0,1676253000.0,45834409000.0,45263880000.0,339471000.0,40717000.0,5967000.0,45164949000.0,44030967000.0,1133982000.0,344576000.0,39098000.0,0.0,50854000.0,1906000.0,64583000.0,216487160.0,18682000.0,16204000.0,34750000.0,-0.892,128.411,58.805,0.745,0.042,0.572,0.598,444.0,79.93,280.0,70.0,150.028,123.0,-70494666.667,-115206000.0,2025-11-30,79.93,4.0,15.0,26.667,🔴 AVOID,Poor setup,10.0,7.0,0.0,18.0,7.0,42.0,40.0,35.0,0.0,90.0,46.7,42.0,0.0,0.0,13.333,5.0,6.667,0.0,0.0,25.0,0.0,66.7,33.3,0.0,25.0,36.9,79.93,89.09,117.044,,False,False,False,-10.281,-31.71,,0.0,3.0,AVOID,-14.057,-14.306,0.249,True,False,True,True,True,1.0,2.0,3.0,STRONG BUY - Fresh crossover (1 days ago),37.741,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",79.93,83.227,False,False,False,22254900.0,18731315.0,1.188,17933840.0,21410025.0,0.0,3.0,"AVOID - Below VWMA, weak support",79.93,147.44,64.92,84.461,18.779,False,False,"[np.float64(189.9199981689453), np.float64(262.9700012207031), np.float64(298.989990234375)]","[np.float64(122.5), np.float64(149.0), np.float64(171.5)]",1.0,3.0,NEUTRAL - No clear level nearby,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-3.965,16.483,-20.448,False,AVOID - Significant underperformance,,,,,,,,,
170,URI,"United Rentals, Inc.",16.421,16.293,0.921,0.905,17.258,11.201,88.799,16.752,-2.888,17.258,0.905,16.752,88.799,1.819,5.887,23.996,8490000000.0,4546000000.0,17372000000.0,2.046,10.063,21.01,4.964,26.574,16.455,0.791,6.363,815.18,51870023231.46,0.285,3.281,17302000000.0,4202000000.0,4127000000.0,344000000.0,13.359,419000000.0,16.272,0.837,5244.968,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,0.076,52449677312.0,2575000000.0,15345000000.0,28163000000.0,19541000000.0,8130000000.0,14789000000.0,90000000.0,3249000000.0,3323000000.0,-74000000.0,4546000000.0,4127000000.0,434000000.0,2903000000.0,691000000.0,813000000.0,63630147.0,17302000000.0,0.0,14699000000.0,8.904,29.51,30.743,9.581,0.005,0.944,0.949,1920.0,815.18,1400.0,600.0,1025.471,1039.9,3724000000.0,2368000000.0,2025-11-30,815.18,6.0,15.0,40.0,🔴 AVOID,Poor setup,14.0,15.0,12.0,18.0,7.0,66.0,56.0,75.0,60.0,90.0,46.7,66.0,20.0,5.0,13.333,5.0,6.667,0.0,0.0,50.0,66.7,66.7,33.3,0.0,50.0,61.2,815.18,828.646,903.941,780.856,False,True,True,-1.625,-9.819,4.396,2.0,3.0,WAIT - Partial trend,-28.443,-31.457,3.014,True,False,True,True,True,3.0,2.0,3.0,STRONG BUY - Fresh crossover (3 days ago),38.922,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",815.18,822.183,False,False,False,262200.0,646665.0,0.405,830400.0,837540.0,0.0,3.0,"AVOID - Below VWMA, weak support",815.18,866.86,769.88,6.34,5.557,False,False,"[np.float64(931.3660651538438), np.float64(970.0847968912585), np.float64(1019.3314426818557)]","[np.float64(911.6773534187654), np.float64(923.7121490204431), np.float64(947.9212718535525)]",1.0,3.0,BUY - Good risk/reward setup,683.39,670.438,,True,False,False,16.35,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,-5.026,16.483,-21.509,False,AVOID - Significant underperformance,,,,,,,,,
