warning,analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,ticker,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,warning_major_holders,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),high,low,mean,median,error_fundamental
,2026-01-01,4.6,3,15,20.0,🔴 AVOID,Poor setup,ACON,3,0,0,3,7,13,12.0,0.0,0.0,15.0,46.7,13,0.0,0,0.0,0,6.667,5.0,5,16.667,0.0,0.0,33.3,33.3,16.7,14.1,4.6,5.95,6.56,7.859,False,False,False,-22.692,-29.877,-41.47,0,3,AVOID,-0.46,-0.311,-0.15,False,False,False,False,False,,0,3.0,AVOID - Bearish momentum,31.827,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",4.6,6.149,False,False,True,53600.0,112885.0,0.475,132750.0,118371.429,1,3.0,"AVOID - Below VWMA, weak support",4.6,10.516,4.32,128.609,6.087,False,False,"[np.float64(155.25), np.float64(229.5), np.float64(696.4650268554688)]","[np.float64(16.469999313354492), np.float64(104.22000122070312), np.float64(298.4849853515625)]",1,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-99.642,11.039,-110.681,False,AVOID - Significant underperformance,"Aclarion, Inc.",-665.678,-108.139,12.56,16.511,-11167.213,0.0,100.0,100.0,-184480.22,-11167.213,16.511,100.0,100.0,,-10.296,-0.0,-23923184.0,-5271609.0,-16267617.0,0.68,-284.291,inf,-226.432,0.0,-8.807,inf,0.067,4.6,3088306.6,,45.764206,5499.0,196855.0,321937.0,-5468464.0,78.2,-5593546.0,79.989,0.0,0.309,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.037,3088306.0,-6992927.0,45724.0,2123483.0,1153426.0,-727995.0,,4165.0,824279.0,1153426.0,-329147.0,-5271609.0,321937.0,0.0,193138.0,535470.0,0.0,671371.0,5499.0,0.0,,-261.047,-1485.901,-5777.798,-305.151,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,4.6,-5440530.0,-6324298.0,2543370.0,723588.8,-6292279.8,1815375.0,,,,-385.206,23.0,23.0,23.0,23.0,
,2026-01-01,0.038,0,15,0.0,🔴 AVOID,Poor setup,ACONW,3,0,0,9,7,19,12.0,0.0,0.0,45.0,46.7,19,0.0,5,0.0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,14.8,0.038,,,,False,False,False,,,,0,3,AVOID,,,,,,,,,,0,,N/A,,,,,,0,,N/A,,,,,,,,,,,0,,N/A,0.038,,,,,False,False,[],[],0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,0.0,11.039,-11.039,False,AVOID - Significant underperformance,"Aclarion, Inc.",-665.678,-108.139,12.56,16.511,-11167.213,0.0,100.0,100.0,-184480.22,-11167.213,16.511,100.0,100.0,,-10.296,-0.0,-23923184.0,-5271609.0,-16267617.0,0.68,-284.291,inf,-18450994722.955,0.0,-8.807,inf,0.0,0.038,0.0,0.0,0,5499.0,196855.0,321937.0,-5468464.0,78.2,-5593546.0,79.989,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.037,0.0,-6992927.0,45724.0,2123483.0,1153426.0,-727995.0,,4165.0,824279.0,1153426.0,-329147.0,-5271609.0,321937.0,0.0,193138.0,535470.0,0.0,0.0,5499.0,0.0,,-261.047,-1485.901,-5777.798,-305.151,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,0.038,-5440530.0,-6324298.0,2543370.0,723588.8,-6292279.8,1815375.0,,,,-385.206,,,,,
,2026-01-01,3.01,10,15,66.667,🟡 WAIT,Need more confirmation,ACRS,3,7,0,9,5,24,12.0,35.0,0.0,45.0,33.3,24,30.0,5,6.667,0,20.0,10.0,5,76.667,100.0,33.3,100.0,66.7,76.7,39.8,3.01,3.084,2.701,1.866,True,True,True,-2.384,11.424,61.299,3,3,STRONG BUY - At MA support,0.083,0.131,-0.048,False,True,False,True,False,,1,3.0,AVOID - Bearish momentum,53.178,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,3.01,3.128,False,True,True,463100.0,1181860.0,0.392,1013175.0,717560.0,2,3.0,"AVOID - Below VWMA, weak support",3.01,3.475,2.78,15.449,7.641,False,False,"[np.float64(2.640000104904175), np.float64(2.700000047683716), np.float64(3.4749999046325684)]","[np.float64(2.2799999713897705), np.float64(2.309999942779541), np.float64(2.7799999713897705)]",1,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,21.371,11.039,10.332,True,STRONG - Significant outperformance,"Aclaris Therapeutics, Inc.",-27.832,-44.77,14.247,20.56,-426.911,0.0,100.0,65.805,-8842.978,-426.911,20.56,65.805,100.0,,inf,-0.0,-398319000.0,-20075000.0,-218101000.0,0.548,-66.901,inf,-40.496,0.0,40.421,inf,10.835,3.01,326119169.39,,20.716501,1008000.0,195000.0,35931000.0,-20270000.0,15.349,-56006000.0,42.408,0.0,32.612,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1.01,326119168.0,-132065000.0,18720000.0,220327000.0,64773000.0,157179000.0,,12039000.0,125951000.0,31596000.0,94355000.0,-20075000.0,35931000.0,0.0,807000.0,0.0,0.0,108345239.0,1008000.0,0.0,,-43.229,-56.097,-84.459,-63.23,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,3.01,-84665000.0,-102484666.667,176506200.0,50719200.0,-69660200.0,333685200.0,,,,-39.578,16.0,2.0,7.667,7.0,
,2026-01-01,2.41,9,15,60.0,🟡 WAIT,Need more confirmation,ACRV,0,0,0,17,11,28,0.0,0.0,0.0,85.0,73.3,28,30.0,5,6.667,0,20.0,5.0,0,66.667,100.0,33.3,100.0,33.3,66.7,39.6,2.41,2.411,2.261,1.779,True,True,True,-0.062,6.59,35.439,3,3,BUY - Ideal pullback entry,0.033,0.044,-0.011,False,True,False,True,False,,1,3.0,AVOID - Bearish momentum,52.918,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,2.41,2.403,True,False,False,225600.0,435795.0,0.518,229125.0,552850.0,1,3.0,HOLD - Above VWMA but watch volume,2.41,2.73,2.16,13.278,10.373,False,False,"[np.float64(5.75), np.float64(6.079999923706055), np.float64(8.0)]","[np.float64(4.690000057220459), np.float64(5.070000171661377), np.float64(5.28000020980835)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-57.645,11.039,-68.684,False,AVOID - Significant underperformance,"Acrivon Therapeutics, Inc.",-49.728,-40.706,0.0,0.0,-1.0,0.0,100.0,8.397,-8.397,-1.0,0.0,8.397,100.0,0.03,inf,-0.0,-188354000.0,-65669000.0,-152409000.0,0.809,-58.262,inf,-105.928,0.0,0.0,inf,3.156,2.41,76047853.66,0.048,0,8083000.0,-127000.0,2768000.0,-65542000.0,81.362,-68437000.0,84.956,0.0,7.605,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.998,76047856.0,-80556000.0,0.0,196588000.0,19802000.0,121195000.0,3645000.0,2149000.0,181629000.0,17214000.0,164415000.0,-65669000.0,2768000.0,0.0,1006000.0,0.0,0.0,31555126.0,8025000.0,58000.0,1496000.0,-30.703,-17.439,-54.068,-48.114,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,2.41,-62986333.333,-57370333.333,120667800.0,29536600.0,-54743600.0,241862800.0,0.015,243358800.0,-16.871,-33.306,19.0,6.0,11.167,10.5,
,2026-01-01,39.64,9,15,60.0,🟡 WAIT,Need more confirmation,ACT,12,3,16,14,11,56,48.0,15.0,80.0,70.0,73.3,56,30.0,5,6.667,0,20.0,10.0,0,71.667,100.0,33.3,100.0,66.7,71.7,60.7,39.64,39.537,38.003,36.321,True,True,True,0.261,4.308,9.137,3,3,BUY - Ideal pullback entry,0.581,0.687,-0.105,False,True,False,False,False,,1,3.0,AVOID - Bearish momentum,54.74,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,39.64,39.55,True,True,False,134900.0,259000.0,0.521,201600.0,258066.667,2,3.0,HOLD - Above VWMA but watch volume,39.64,40.885,37.03,3.141,6.584,False,False,"[np.float64(38.6510643937188), np.float64(39.04388855529325), np.float64(40.8849983215332)]","[np.float64(34.449319730379), np.float64(36.567595109720386), np.float64(37.029998779296875)]",0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,25.437,11.039,14.398,True,STRONG - Significant outperformance,"Enact Holdings, Inc.",15.841,15.67,0.0,0.0,59.749,27.95,72.05,0.0,0.0,59.749,0.0,0.0,72.05,0.16,0.0,21.638,2604421000.0,686262000.0,2450920000.0,0.941,11.115,9.092,12.021,9.405,2.376,0.967,14.44,39.64,5723848203.88,0.13,4.7735624,0.0,0.0,0.0,686262000.0,99.738,686262000.0,99.738,1.952,584.712,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False,1.0,5847122432.0,688068000.0,1201932000.0,6521531000.0,1525435000.0,4632347000.0,743050000.0,0.0,0.0,0.0,0.0,686262000.0,0.0,111719000.0,0.0,51157000.0,189993000.0,144395767.0,0.0,0.0,0.0,10.874,15.003,14.292,10.825,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,39.64,927505000.0,685912000.0,,,,,,,,,43.0,39.0,40.8,41.0,
,2026-01-01,3.74,9,15,60.0,🟡 WAIT,Need more confirmation,ACTG,3,3,4,10,5,25,12.0,15.0,20.0,50.0,33.3,25,30.0,5,6.667,0,20.0,0.0,0,61.667,100.0,33.3,100.0,0.0,61.7,36.0,3.74,3.766,3.641,3.493,True,True,True,-0.69,2.719,7.084,3,3,BUY - Ideal pullback entry,0.021,0.034,-0.013,False,True,False,True,False,,1,3.0,AVOID - Bearish momentum,51.728,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,3.74,3.78,False,False,False,124000.0,187640.0,0.661,118050.0,194133.333,0,3.0,"AVOID - Below VWMA, weak support",3.74,3.97,3.62,6.15,3.209,False,False,"[np.float64(4.260000228881836), np.float64(4.409999847412109), np.float64(4.489999771118164)]","[np.float64(3.880000114440918), np.float64(4.159999847412109), np.float64(4.21999979019165)]",2,3,BUY - Good risk/reward setup,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-14.023,11.039,-25.062,False,AVOID - Significant underperformance,Acacia Research Corporation,-4.471,-7.836,0.962,6.071,-62.351,-0.05,100.05,-1.0,-377.721,-62.351,6.071,-1.0,100.05,0.219,-5.114,9.041,55135000.0,50122000.0,3606000.0,0.065,-5.691,62.333,-9.995,0.0,11.58,inf,9.646,3.74,360761813.72,0.345,1.2705162,224832000.0,,162667000.0,,,-112545000.0,312.131,0.0,36.076,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,360761792.0,-36057000.0,122312000.0,756394000.0,203775000.0,568266000.0,124329000.0,31987000.0,420146000.0,47239000.0,372907000.0,50122000.0,162667000.0,0.0,,6439000.0,-3449000.0,96460378.0,224832000.0,0.0,92342000.0,1.497,2.058,-6.658,-5.188,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,3.74,-27645666.667,-31354000.0,1043600.0,312200.0,-31708000.0,569309600.0,0.218,661651600.0,-4.359,-6.333,5.0,5.0,5.0,5.0,
,2026-01-01,6.12,2,15,13.333,🔴 AVOID,Poor setup,ACTU,7,0,4,11,11,33,28.0,0.0,20.0,55.0,73.3,33,0.0,0,0.0,0,6.667,0.0,0,6.667,0.0,0.0,33.3,0.0,6.7,25.1,6.12,6.935,6.707,7.594,False,False,False,-11.755,-8.755,-19.41,0,3,AVOID,-0.191,-0.052,-0.139,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,38.124,True,False,False,Bearish,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",6.12,7.03,False,False,False,56300.0,88310.0,0.638,45633.333,112850.0,0,3.0,"AVOID - Below VWMA, weak support",6.12,9.22,5.61,50.654,8.333,False,False,"[np.float64(11.319999694824219), np.float64(11.729999542236328), np.float64(11.989999771118164)]","[np.float64(7.6479997634887695), np.float64(8.069999694824219), np.float64(8.4399995803833)]",1,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-23.116,11.039,-34.154,False,AVOID - Significant underperformance,"Actuate Therapeutics, Inc. Common stock",-5284.79,-1593.429,0.0,0.0,-1.0,0.0,100.0,0.0,-0.0,-1.0,0.0,0.0,100.0,-0.0,-1344.272,-0.0,-72189349.0,-21842648.0,-61261908.0,0.849,-910.857,18.0,-19.181,0.0,0.0,inf,2.324,6.12,142249167.36,0.0,0,0.0,0.0,0.0,-21842648.0,80.053,-21842648.0,80.053,0.0,14.225,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,142249168.0,-27285328.0,0.0,9318448.0,9214262.0,-99626513.0,411759.0,566278.0,9207900.0,8802503.0,405397.0,-21842648.0,0.0,0.0,0.0,18717.0,0.0,23243328.0,0.0,0.0,-154519.0,-250.788,36.631,54.833,-443.159,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,6.12,-24036930.333,-24063116.333,45875271.2,11354364.8,-19944699.8,-53751241.8,-0.0,-54317519.8,27.539,50.762,35.0,20.0,25.03,22.56,
Missing financial statements for ACWI,2026-01-01,141.49,12,15,80.0,🟢 STRONG BUY,Enter position,ACWI,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,20.0,0,20.0,10.0,0,85.0,100.0,100.0,100.0,66.7,85.0,25.5,141.49,141.143,139.822,129.14,True,True,True,0.246,1.193,9.563,3,3,BUY - Ideal pullback entry,0.82,0.753,0.067,True,True,True,False,True,7.0,3,3.0,HOLD - Bullish but watch for weakening,54.3,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,141.49,140.981,True,True,False,4232700.0,3549475.0,1.192,2698066.667,3567600.0,2,3.0,HOLD - Above VWMA but watch volume,141.49,143.04,138.51,1.095,2.106,False,True,"[np.float64(132.57519919173126), np.float64(139.01859359824778), np.float64(141.23908060621014)]","[np.float64(134.05221499086923), np.float64(136.4313230612864), np.float64(138.50999450683594)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,22.653,11.039,11.614,True,STRONG - Significant outperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Missing financial statements for ACWX,2026-01-01,67.13,12,15,80.0,🟢 STRONG BUY,Enter position,ACWX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,20.0,0,20.0,10.0,0,85.0,100.0,100.0,100.0,66.7,85.0,25.5,67.13,66.415,65.62,60.787,True,True,True,1.076,2.301,10.434,3,3,BUY - Ideal pullback entry,0.56,0.479,0.082,True,True,True,False,False,,3,3.0,HOLD - Bullish but watch for weakening,60.419,True,True,True,Bullish,3,3.0,BUY - Acceptable zone,67.13,66.466,True,True,False,4286000.0,1696590.0,2.526,1642471.429,2980350.0,2,3.0,HOLD - Above VWMA but watch volume,67.13,67.62,65.39,0.73,2.592,False,True,"[np.float64(64.24370745899114), np.float64(65.47423732142822), np.float64(66.39959350938038)]","[np.float64(62.87535073681414), np.float64(64.18463635756468), np.float64(65.38999938964844)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,32.875,11.039,21.836,True,STRONG - Significant outperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,2.49,4,15,26.667,🔴 AVOID,Poor setup,ACXP,0,0,0,17,7,24,0.0,0.0,0.0,85.0,46.7,24,0.0,0,0.0,0,6.667,0.0,0,6.667,0.0,0.0,33.3,0.0,6.7,18.8,2.49,3.516,4.377,6.379,False,False,False,-29.191,-43.109,-60.965,0,3,AVOID,-0.411,-0.342,-0.069,False,False,False,False,False,,0,3.0,AVOID - Bearish momentum,28.612,True,False,False,Oversold,1,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.49,3.808,False,False,False,64800.0,86530.0,0.749,37350.0,65885.714,0,3.0,"AVOID - Below VWMA, weak support",2.49,11.72,2.49,370.683,0.0,True,False,"[np.float64(17.0), np.float64(18.100000381469727), np.float64(21.0)]","[np.float64(13.380000114440918), np.float64(13.600000381469727), np.float64(14.079999923706055)]",3,3,STRONG BUY - At support with room to resistance,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-85.179,11.039,-96.217,False,AVOID - Significant underperformance,"Acurx Pharmaceuticals, Inc.",-2292.736,-923.477,0.0,0.0,-1.0,0.0,100.0,0.0,-0.0,-1.0,0.0,0.0,100.0,0.0,inf,-0.0,-53521344.0,-10383431.0,-32740303.0,0.612,-182.94,inf,-271.602,0.0,0.0,inf,0.209,2.49,5192553.87,0.0,0,0.0,0.0,0.0,-10383431.0,73.625,-10383431.0,73.625,0.0,0.519,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,1.0,5192554.0,-14103103.0,0.0,3857963.0,3242842.0,4666685.0,0.0,0.0,3857963.0,3242842.0,615121.0,-10383431.0,0.0,0.0,0.0,0.0,0.0,2085363.0,0.0,0.0,0.0,-154.385,-250.673,-534.026,-243.849,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,2.49,-13591215.667,-13591215.667,13903347.0,3646376.2,-12345643.2,18570032.0,0.0,18570032.0,-49.861,-75.945,165.8,20.0,61.7,30.5,
Missing financial statements for ADACU,2026-01-01,9.97,0,15,0.0,🔴 AVOID,Poor setup,ADACU,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,1.5,9.97,,,,False,False,False,,,,0,3,AVOID,-0.007,-0.006,-0.001,False,False,False,False,False,,0,3.0,AVOID - Bearish momentum,,,,,,0,,N/A,,,,,,,,,,,0,,N/A,9.97,,,,,False,False,[],[],0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-0.3,11.039,-11.339,False,AVOID - Significant underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-01-01,1.89,9,15,60.0,🟡 WAIT,Need more confirmation,ADAG,2,0,0,10,9,21,8.0,0.0,0.0,50.0,60.0,21,20.0,5,0.0,0,20.0,10.0,5,60.0,66.7,0.0,100.0,66.7,60.0,32.7,1.89,1.859,1.827,1.863,True,True,False,1.657,3.463,1.444,2,3,WAIT - Partial trend,-0.009,-0.008,-0.001,False,False,False,True,False,,0,3.0,AVOID - Bearish momentum,52.659,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,1.89,1.867,True,False,True,51200.0,52220.0,0.98,41750.0,18825.0,2,3.0,BUY - Good volume support,1.89,2.24,1.85,18.519,2.116,False,False,"[np.float64(2.549999952316284), np.float64(2.5999999046325684), np.float64(3.1600000858306885)]","[np.float64(1.75), np.float64(1.850000023841858), np.float64(2.0799999237060547)]",2,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,-8.252,11.039,-19.291,False,AVOID - Significant underperformance,Adagene Inc.,-63.797,-54.649,0.057,3.311,-11117.215,0.0,100.0,49.152,-36856.851,-11117.215,3.311,49.152,100.0,0.262,-42.203,0.052,-205520263.0,-29700985.0,-150182130.0,0.731,-28.881,inf,-37.522,0.0,-78.354,inf,4.713,1.89,89078100.3,0.208,863.12646,1409034.0,147671.0,33580.0,-29848656.0,89.303,-29734565.0,88.961,0.0,8.908,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.005,89078104.0,-33424111.0,103204.0,89268425.0,38744581.0,70559497.0,18493539.0,527706.0,87778005.0,38184938.0,49593067.0,-29700985.0,33580.0,0.0,938861.0,851874.0,-17553.0,47131270.0,1409034.0,0.0,17965833.0,-33.034,-48.338,-55.208,-32.609,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,1.89,-42518800.333,-44114109.333,134136206.8,42971896.6,-46780274.6,204695703.8,0.09,222661536.8,-20.999,-16.329,21.07,3.5,9.224,8.0,
,2026-01-01,7.3,10,15,66.667,🟡 WAIT,Need more confirmation,ADAM,3,0,2,3,0,8,12.0,0.0,10.0,15.0,0.0,8,30.0,5,20.0,5,20.0,5.0,0,85.0,100.0,100.0,100.0,33.3,85.0,31.1,7.3,7.159,6.967,6.395,True,True,True,1.966,4.786,14.144,3,3,BUY - Ideal pullback entry,0.084,0.079,0.005,True,True,True,False,True,5.0,3,3.0,STRONG BUY - Fresh crossover (5 days ago),58.908,True,True,True,Bullish,3,3.0,STRONG BUY - Ideal zone,7.3,7.173,True,False,False,976700.0,776755.0,1.257,640950.0,1368875.0,1,3.0,HOLD - Above VWMA but watch volume,7.3,7.511,6.804,2.896,6.797,False,False,"[np.float64(6.968621253967285), np.float64(7.0588243210266635), np.float64(7.511378573601995)]","[np.float64(6.495620207074427), np.float64(6.668165738341161), np.float64(6.80385534099801)]",0,3,NEUTRAL - No clear level nearby,681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,34.714,11.039,23.676,True,STRONG - Significant outperformance,"Adamas Trust, Inc.",0.0,0.0,40.214,28.027,-1159.061,-201.194,301.194,100.0,-97942.236,-1159.061,28.027,100.0,301.194,2.251,0.0,-1.115,-216099000.0,14071000.0,274719000.0,-1.271,-0.838,38.421,-9.409,0.0,-6.991,inf,9.031,7.3,659246764.8,5.393,3.0412683,5460000.0,58920000.0,9470000.0,-44849000.0,72.303,4601000.0,-7.417,17.702,65.929,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-3.187,659289152.0,-62029000.0,242107000.0,9217282000.0,7806148000.0,1579612000.0,3555181000.0,0.0,0.0,0.0,0.0,14071000.0,9470000.0,116701000.0,60041000.0,317425000.0,1036000.0,90307776.0,5460000.0,0.0,0.0,-0.766,-3.341,-4.171,-0.747,Could not process major_holders: index 1 is out of bounds for axis 0 with size 1,7.3,0.0,-136433000.0,,,,,,,,,24.0,7.25,11.0,8.0,
Missing financial statements for ADAMG,2026-01-01,25.08,11,15,73.333,🟢 STRONG BUY,Enter position,ADAMG,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,30.0,5,6.667,0,20.0,15.0,5,81.667,100.0,33.3,100.0,100.0,81.7,24.5,25.08,24.878,24.617,23.576,True,True,True,0.81,1.88,6.382,3,3,BUY - Ideal pullback entry,0.134,0.137,-0.003,False,True,False,True,False,,1,3.0,AVOID - Bearish momentum,62.36,True,True,True,Bullish,3,3.0,BUY - Acceptable zone,25.08,24.94,True,True,True,18500.0,18525.0,0.999,26850.0,14450.0,3,3.0,STRONG BUY - Institutional accumulation,25.08,25.28,24.231,0.797,3.387,False,True,"[np.float64(24.484739303588867), np.float64(24.777969972156683), np.float64(25.280000686645508)]","[np.float64(23.71227998160836), np.float64(23.95692440800037), np.float64(24.230607815478027)]",1,3,"WAIT - Near resistance, likely pullback",681.92,676.823,,True,False,False,14.95,True,2,4,NEUTRAL,Selective - Take 3-5 positions,9.529,11.039,-1.51,False,WEAK - Slight underperformance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
