Unnamed: 0,ticker,error,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Av NFA/T (over 3 years),Av Dep%NFA (over 3 years),Av Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%_from_balance_sheet,FCF_capex_from_cashflow,FCF%,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D),analysis_date,current_price,total_score,max_score,score_percentage,overall_technical_signal,action,profitability_score,growth_score,valuation_score,financial_health_score,cashflow_quality_score,fundamental_total_score,profitability_pct,growth_pct,valuation_pct,financial_health_pct,cashflow_quality_pct,fundamental_total_pct,ma_score,ma_distance_bonus,macd_score,macd_crossover_bonus,rsi_score,vwma_score,vwma_volume_bonus,technical_total_score,ma_pct,macd_pct,rsi_pct,vwma_pct,technical_total_pct,combined_score,moving_averages.current_price,moving_averages.SMA_20,moving_averages.SMA_50,moving_averages.SMA_200,moving_averages.above_50,moving_averages.above_200,moving_averages.golden_cross,moving_averages.dist_from_20,moving_averages.dist_from_50,moving_averages.dist_from_200,moving_averages.score,moving_averages.max_score,moving_averages.signal,macd.MACD,macd.MACD_signal,macd.MACD_hist,macd.bullish_crossover,macd.above_zero,macd.histogram_positive,macd.histogram_growing,macd.recent_crossover,macd.crossover_days_ago,macd.score,macd.max_score,macd.signal,rsi.RSI,rsi.not_overbought,rsi.above_50,rsi.in_sweet_spot,rsi.zone,rsi.score,rsi.max_score,rsi.signal,vwma.current_price,vwma.VWMA,vwma.above_vwma,vwma.vwma_rising,vwma.volume_pattern_bullish,vwma.current_volume,vwma.avg_volume,vwma.volume_ratio,vwma.avg_volume_up_days,vwma.avg_volume_down_days,vwma.score,vwma.max_score,vwma.signal,support_resistance.current_price,support_resistance.nearest_resistance,support_resistance.nearest_support,support_resistance.dist_to_resistance_%,support_resistance.dist_to_support_%,support_resistance.at_support,support_resistance.near_resistance,support_resistance.resistance_levels,support_resistance.support_levels,support_resistance.score,support_resistance.max_score,support_resistance.signal,market_context.SPY_price,market_context.SPY_50MA,market_context.SPY_200MA,market_context.above_50,market_context.above_200,market_context.golden_cross,market_context.VIX,market_context.low_vix,market_context.score,market_context.total_checks,market_context.market_state,market_context.recommendation,relative_strength.stock_return_%,relative_strength.benchmark_return_%,relative_strength.outperformance_%,relative_strength.outperforming,relative_strength.signal,high,low,mean,median,market_context,relative_strength
26.0,ABL,,"Abacus Global Management, Inc.",-0.142,21.372,27.835,87.846,21.26,-1.0,101.0,67.242,1819.03,21.26,87.846,67.242,-1.0,2.354,0.101,-28.223,18235266.0,-208810444.0,-260818811.0,-14.303,-7.221,170.2,-2.88,0.0,70.473,inf,9.775,8.51,831876796.05,0.464,4.232,5747639.0,11363418.0,805136.0,-220173862.0,918.882,-209615580.0,874.818,,83.188,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,1.054,831876800.0,-23961050.0,111923786.0,874164752.0,450870080.0,163931793.0,385913855.0,1094729.0,159564646.0,62466079.0,97098567.0,-208810444.0,805136.0,,7910158.0,18279686.0,5484738.0,97752855.0,5747639.0,0.0,384819126.0,51.641,121.242,9.956,4.869,0.617,0.309,0.805,155.0,8.51,17511981.667,5745950.333,,,,,,,,,2025-12-21,8.51,10.0,15.0,66.667,🟡 WAIT,Need more confirmation,23.0,10.0,0.0,4.0,9.0,46.0,92.0,50.0,0.0,20.0,60.0,46.0,20.0,0.0,20.0,0.0,6.667,15.0,5.0,66.667,66.7,100.0,33.3,100.0,66.7,52.2,8.51,7.28,6.284,6.455,True,True,False,16.893,35.422,31.846,2.0,3.0,WAIT - Partial trend,0.693,0.584,0.109,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,73.318,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",8.51,7.292,True,True,True,1051400.0,764920.0,1.375,821366.667,731900.0,3.0,3.0,STRONG BUY - Institutional accumulation,8.51,9.324,7.762,9.56,8.795,False,False,"[np.float64(8.17873337173138), np.float64(8.440685307798987), np.float64(9.323561462306554)]","[np.float64(6.861210408179579), np.float64(7.04360666199659), np.float64(7.761549781277116)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,13.62,15.18,-1.561,False,WEAK - Slight underperformance,15.0,9.0,13.1,14.0,,
28.0,ABLV,,Able View Global Inc.,-30.414,14.431,88.729,224.935,2.077,29.233,70.767,59.777,270.806,2.077,224.935,59.777,70.767,0.976,-21.89,22.652,18930029.0,-2244544.0,6581103.0,0.348,-13.513,inf,-36.903,0.0,3.196,inf,2.452,0.82,20105160.98,0.554,0.354,1563033.0,42532.0,71055.0,-2287076.0,30.826,-2315599.0,31.21,0.287,4.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.019,40499736.0,-7419412.0,128932647.0,47630015.0,40538800.0,11415579.0,11139139.0,246195.0,40272952.0,17416718.0,22856234.0,-2244544.0,71055.0,57672.0,836692.0,403172.0,-2172827.0,24518489.0,1563033.0,0.0,10892944.0,11.112,73.897,-80.18,-14.472,0.269,0.002,0.003,5.0,0.82,4443155.667,3411415.0,,,,,,,,,2025-12-21,0.82,8.0,15.0,53.333,🟡 WAIT,Need more confirmation,12.0,3.0,4.0,8.0,5.0,32.0,48.0,15.0,20.0,40.0,33.3,32.0,0.0,0.0,20.0,0.0,20.0,5.0,5.0,50.0,0.0,100.0,100.0,33.3,50.0,37.4,0.82,0.778,0.839,0.985,False,False,False,5.426,-2.237,-16.76,0.0,3.0,AVOID,0.011,0.002,0.009,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,51.236,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,0.82,0.962,False,False,True,7700.0,1103295.0,0.007,34975.0,18400.0,1.0,3.0,"AVOID - Below VWMA, weak support",0.82,1.3,0.59,58.537,28.049,False,False,"[np.float64(1.4600000381469727), np.float64(1.7400000095367432), np.float64(1.7699999809265137)]","[np.float64(0.9739999771118164), np.float64(1.0099999904632568), np.float64(1.0399999618530273)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,17.479,15.18,2.298,True,GOOD - Outperforming market,,,,,,
30.0,ABNB,,"Airbnb, Inc.",23.643,20.433,38.954,33.412,31.57,0.0,100.0,20.903,1033.927,31.57,33.412,20.903,100.0,0.281,,20.504,8981000000.0,4518000000.0,14145000000.0,1.575,12.826,32.286,4.603,0.0,22.822,inf,42.529,135.28,57533788553.6,0.04,6.935,307000000.0,11000000.0,,4507000000.0,170.204,,,0.0,8282.324,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,0.998,82823241728.0,2648000000.0,11102000000.0,20959000000.0,12547000000.0,8165000000.0,2294000000.0,491000000.0,17180000000.0,10161000000.0,7019000000.0,4518000000.0,,0.0,65000000.0,,683000000.0,425294120.0,291000000.0,16000000.0,1803000000.0,19.427,53.231,69.829,26.127,0.015,0.851,0.864,1720.0,135.28,1987333333.333,3111000000.0,4904800000.0,1341000000.0,3268000000.0,13069800000.0,0.176,14872800000.0,17.468,20.26,2025-12-21,135.28,11.0,15.0,73.333,🟢 STRONG BUY,Enter position,23.0,10.0,2.0,13.0,10.0,58.0,92.0,50.0,10.0,65.0,66.7,58.0,20.0,0.0,20.0,0.0,6.667,15.0,5.0,66.667,66.7,100.0,33.3,100.0,66.7,60.6,135.28,124.088,123.39,126.471,True,True,False,9.019,9.636,6.965,2.0,3.0,WAIT - Partial trend,3.59,2.078,1.512,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,74.52,False,True,False,Overbought,1.0,3.0,"WAIT - Overbought, pullback likely",135.28,124.268,True,True,True,10386600.0,5265610.0,1.973,5300833.333,0.0,3.0,3.0,STRONG BUY - Institutional accumulation,135.28,135.64,134.7,0.266,0.429,True,True,"[np.float64(139.8350067138672), np.float64(143.3000030517578), np.float64(163.92999267578125)]","[np.float64(125.0), np.float64(127.04000091552734), np.float64(134.6999969482422)]",2.0,3.0,BUY - At support but near resistance,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,0.797,15.18,-14.383,False,AVOID - Significant underperformance,180.0,102.0,140.226,140.0,,
32.0,ABOS,,"Acumen Pharmaceuticals, Inc.",-46.484,-28.872,0.0,0.0,-1.0,0.0,100.0,63.296,-63.296,-1.0,0.0,63.296,100.0,0.108,-28.028,-0.0,-298162000.0,-86215000.0,-182393000.0,0.612,-32.996,inf,-78.574,0.0,0.0,inf,6.057,2.15,130232863.75,0.221,0.0,339000.0,14000.0,16000.0,-86229000.0,84.266,-86231000.0,84.268,0.0,13.023,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,130232864.0,-102329000.0,0.0,238992000.0,57176000.0,266973000.0,28732000.0,5334000.0,178306000.0,27607000.0,150699000.0,-86215000.0,16000.0,0.0,178000.0,4068000.0,0.0,60573425.0,339000.0,0.0,23398000.0,-20.374,-21.844,-22.982,-20.671,0.07,0.647,0.696,82.0,2.15,-64302333.333,-65852000.0,151991000.0,36156400.0,-40619400.0,418964000.0,0.069,442362000.0,-6.887,-24.424,2025-12-21,2.15,13.0,15.0,86.667,🟢 STRONG BUY,Enter position,0.0,0.0,0.0,9.0,9.0,18.0,0.0,0.0,0.0,45.0,60.0,18.0,30.0,0.0,20.0,0.0,20.0,15.0,5.0,90.0,100.0,100.0,100.0,100.0,90.0,39.6,2.15,1.942,1.979,1.441,True,True,True,10.739,8.652,49.241,3.0,3.0,WAIT - Extended above MA,0.066,0.039,0.027,True,True,True,True,False,,3.0,3.0,BUY - Momentum building,59.455,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,2.15,1.969,True,True,True,263400.0,154935.0,1.7,187916.667,113000.0,3.0,3.0,STRONG BUY - Institutional accumulation,2.15,2.4,1.85,11.628,13.953,False,False,"[np.float64(2.0299999713897705), np.float64(2.4000000953674316), np.float64(2.4600000381469727)]","[np.float64(1.5299999713897705), np.float64(1.690000057220459), np.float64(1.850000023841858)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,16.216,15.18,1.036,True,GOOD - Outperforming market,10.0,4.0,6.4,6.0,,
34.0,ABPWW,,"Abpro Holdings, Inc.",45.798,-516.864,0.24,0.163,-4798.481,0.0,100.0,67.78,-848.331,-4798.481,0.163,67.78,100.0,-0.037,-25.636,,-36153000.0,-9030000.0,-25384000.0,0.702,-215.559,inf,-45200000000.0,0.0,-69.968,inf,0.0,0.016,0.0,0.0,0.0,455000.0,9000.0,,-9039000.0,124.986,,,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.001,0.0,-7232000.0,183000.0,4661000.0,19607000.0,-88984000.0,3328000.0,306000.0,3776000.0,19607000.0,-15831000.0,-9030000.0,,0.0,622000.0,387000.0,,0.0,455000.0,0.0,3022000.0,-159.881,16.859,13.844,-180.439,,,,30.0,0.016,-11721666.667,-12051000.0,12248200.0,3400600.0,-7262600.0,-76735800.0,-0.043,-73713800.0,,9.425,,,,,,,,3.0,0.0,0.0,9.0,4.0,16.0,12.0,0.0,0.0,45.0,26.7,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,ABSI,,Absci Corporation,-55.404,-49.871,0.115,0.108,-2011.027,0.0,100.0,27.775,-244.604,-2011.027,0.108,27.775,100.0,0.057,-192.722,-0.068,-419536000.0,-72402000.0,-278975000.0,0.665,-47.449,inf,-20.286,0.0,-1.759,inf,15.037,3.38,508255774.78,0.02,180.553,,,404000.0,,,-72806000.0,70.613,0.0,50.826,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,,508255808.0,-103106000.0,4534000.0,213608000.0,34475000.0,176176000.0,10105000.0,5459000.0,133831000.0,28656000.0,105175000.0,-72402000.0,404000.0,0.0,13389000.0,565000.0,70000.0,150371531.0,33135000.0,,4646000.0,-34.579,-40.916,-49.076,-41.079,0.093,0.661,0.728,187.0,3.38,-105440000.0,-106192000.0,155491800.0,43084000.0,-81696000.0,331667800.0,0.03,336313800.0,-24.308,-31.087,2025-12-21,3.38,9.0,15.0,60.0,🟡 WAIT,Need more confirmation,0.0,0.0,0.0,10.0,3.0,13.0,0.0,0.0,0.0,50.0,20.0,13.0,20.0,5.0,20.0,0.0,13.333,5.0,0.0,63.333,66.7,100.0,66.7,33.3,63.3,28.1,3.38,3.372,3.654,3.053,False,True,True,0.252,-7.499,10.711,2.0,3.0,WAIT - Partial trend,0.023,0.016,0.007,True,True,True,False,False,,3.0,3.0,HOLD - Bullish but watch for weakening,48.575,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,3.38,3.442,False,True,False,9810600.0,4138410.0,2.371,3953625.0,4829140.0,1.0,3.0,"AVOID - Below VWMA, weak support",3.38,4.06,2.865,20.118,15.237,False,False,"[np.float64(4.400000095367432), np.float64(5.228000164031982), np.float64(6.329999923706055)]","[np.float64(2.865000009536743), np.float64(3.4000000953674316), np.float64(3.450000047683716)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,13.043,15.18,-2.137,False,WEAK - Slight underperformance,10.0,5.8,8.257,9.0,,
37.0,ABTS,,Abits Group Inc.,-7.384,-69.48,0.71,0.296,-4845.988,0.0,100.0,40.957,-1477.079,-4845.988,0.296,40.957,100.0,0.0,-25.204,-13.951,-38925916.0,1917048.0,-4744822.0,0.122,-7.564,inf,-7.404,0.0,212.777,inf,0.237,5.31,12584673.45,0.0,1.788,9435908.0,2596673.0,2596673.0,-679625.0,72.944,-679625.0,72.944,0.0,1.258,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,-0.355,12584679.0,-931709.0,6711225.0,11371297.0,990346.0,11312660.0,0.0,0.0,1677636.0,990346.0,687290.0,1917048.0,2596673.0,0.0,2626332.0,31794.0,111367.0,2369995.0,9435908.0,0.0,0.0,-63.018,-67.615,-8.59,-7.866,0.281,0.01,0.013,7.0,5.31,-11617670.667,-12062022.0,,,,,,,,,2025-12-21,5.31,7.0,15.0,46.667,🔴 AVOID,Poor setup,0.0,7.0,4.0,9.0,3.0,23.0,0.0,35.0,20.0,45.0,20.0,23.0,20.0,0.0,0.0,0.0,13.333,5.0,5.0,43.333,66.7,0.0,66.7,33.3,43.3,29.1,5.31,5.828,6.37,4.77,False,True,True,-8.884,-16.642,11.321,2.0,3.0,WAIT - Partial trend,-0.233,-0.193,-0.04,False,False,False,False,False,,0.0,3.0,AVOID - Bearish momentum,40.901,True,False,True,Bearish,2.0,3.0,BUY - Acceptable zone,5.31,5.791,False,False,True,6100.0,18840.0,0.324,9700.0,6828.571,1.0,3.0,"AVOID - Below VWMA, weak support",5.31,6.9,5.05,29.944,4.896,False,False,"[np.float64(9.399999618530273), np.float64(9.850000381469727), np.float64(10.854999542236328)]","[np.float64(5.050000190734863), np.float64(5.599999904632568), np.float64(5.829999923706055)]",2.0,3.0,BUY - Good risk/reward setup,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,1067.033,15.18,1051.853,True,STRONG - Significant outperformance,,,,,,
38.0,ABUS,,Arbutus Biopharma Corporation,-60.112,-52.807,1.181,3.078,-570.873,0.0,100.0,22.449,-1779.671,-570.873,3.078,22.449,100.0,0.012,-510.759,-0.0,-288472000.0,-64850000.0,-253674000.0,0.879,-48.421,inf,-8.207,0.0,-17.495,inf,19.232,4.43,851995395.31,0.002,58.332,4357000.0,-353000.0,182000.0,-64497000.0,92.244,-65032000.0,93.009,0.0,85.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.995,851995328.0,-69920000.0,6171000.0,131707000.0,34341000.0,106018000.0,1289000.0,2284000.0,127316000.0,15618000.0,111698000.0,-64850000.0,182000.0,0.0,1380000.0,137000.0,0.0,192324017.0,4357000.0,0.0,-995000.0,-38.806,-52.672,-59.99,-42.875,0.218,0.626,0.801,233.0,4.43,-68486333.333,-70741666.667,189842600.0,55529400.0,-71275400.0,295860600.0,0.004,294865600.0,-18.129,-23.633,2025-12-21,4.43,9.0,15.0,60.0,🟡 WAIT,Need more confirmation,2.0,0.0,0.0,10.0,11.0,23.0,8.0,0.0,0.0,50.0,73.3,23.0,20.0,5.0,20.0,0.0,13.333,5.0,0.0,63.333,66.7,100.0,66.7,33.3,63.3,35.1,4.43,4.473,4.482,3.758,False,True,True,-0.961,-1.169,17.877,2.0,3.0,WAIT - Partial trend,0.043,0.04,0.003,True,True,True,False,True,10.0,3.0,3.0,HOLD - Bullish but watch for weakening,47.249,True,False,True,Bearish,2.0,3.0,STRONG BUY - Ideal zone,4.43,4.51,False,True,False,4248600.0,1259750.0,3.373,1528060.0,1850750.0,1.0,3.0,"AVOID - Below VWMA, weak support",4.43,4.65,4.26,4.966,3.837,False,False,"[np.float64(4.869999885559082), np.float64(4.949999809265137), np.float64(5.099999904632568)]","[np.float64(4.079999923706055), np.float64(4.179999828338623), np.float64(4.260000228881836)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,38.006,15.18,22.826,True,STRONG - Significant outperformance,6.996,5.023,5.701,5.084,,
39.0,ABVC,,"ABVC BioPharma, Inc.",-462.486,-412.823,0.403,0.34,-2588.295,0.0,100.0,13.864,-894.167,-2588.295,0.34,13.864,100.0,1.564,-5.697,2.059,-41952980.0,-1809145.0,-20992103.0,0.5,-62.983,inf,-9.213,0.0,12.721,inf,2.43,2.19,53219384.91,0.046,66.698,,,,,,,,0.0,5.322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,53219384.0,-4902878.0,509589.0,7539907.0,6815948.0,1554110.0,2430686.0,96213.0,2179815.0,6557461.0,-4377646.0,-1809145.0,,0.0,200921.0,825899.0,-110539.0,24301089.0,1151475.0,,2334473.0,-115.405,-304.91,-334.776,-89.703,0.114,0.032,0.036,15.0,2.19,-8825157.333,-9704722.333,3047201.0,987890.0,-5352295.0,4601311.0,0.528,6935784.0,-75.581,-106.554,2025-12-21,2.19,4.0,15.0,26.667,🔴 AVOID,Poor setup,0.0,3.0,0.0,12.0,0.0,15.0,0.0,15.0,0.0,60.0,0.0,15.0,10.0,0.0,0.0,0.0,6.667,5.0,5.0,26.667,33.3,0.0,33.3,33.3,26.7,18.5,2.19,2.356,2.675,2.243,False,False,True,-7.066,-18.131,-2.384,1.0,3.0,AVOID,-0.189,-0.175,-0.013,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,39.504,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",2.19,2.297,False,False,True,132800.0,72470.0,1.832,86640.0,73600.0,1.0,3.0,"AVOID - Below VWMA, weak support",2.19,3.03,1.965,38.356,10.274,False,False,"[np.float64(3.299999952316284), np.float64(3.380000114440918), np.float64(5.480000019073486)]","[np.float64(2.75), np.float64(2.809999942779541), np.float64(2.8499999046325684)]",1.0,3.0,NEUTRAL - No clear level nearby,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,317.939,15.18,302.759,True,STRONG - Significant outperformance,,,,,,
40.0,ABVE,,Above Food Ingredients Inc.,420.115,105.216,5.664,6.122,-9.616,0.0,100.0,4.19,-63.057,-9.616,6.122,4.19,100.0,44.663,-5.15,-0.0,-104574050.0,7148748.0,-38303000.0,0.366,-29.472,inf,-61.623,0.0,36.114,inf,5.119,1.69,86514223.12,1.358,0.293,65547476.0,4597965.0,3650832.0,2550783.0,-4.785,3497916.0,-6.561,0.0,8.651,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.357,86514224.0,-53312282.0,368423398.0,143887955.0,190146187.0,2630978.0,117506626.0,0.0,68436238.0,153850510.0,-85414272.0,7148748.0,3650832.0,0.0,3606284.0,7670156.0,0.0,51191848.0,65547476.0,0.0,0.0,-20.677,-11.614,244.399,-32.83,0.16,0.129,0.154,18.0,1.69,-28342534.333,-34858016.667,657441.8,167522.6,-41849869.6,3288419.8,35.733,120795045.8,-25.984,-1621.213,2025-12-21,1.69,3.0,15.0,20.0,🔴 AVOID,Poor setup,10.0,7.0,4.0,5.0,0.0,26.0,40.0,35.0,20.0,25.0,0.0,26.0,10.0,0.0,0.0,0.0,6.667,0.0,0.0,16.667,33.3,0.0,33.3,0.0,16.7,23.2,1.69,2.396,3.112,1.82,False,False,True,-29.458,-45.689,-7.159,1.0,3.0,AVOID,-0.296,-0.211,-0.085,False,False,False,True,False,,0.0,3.0,AVOID - Bearish momentum,37.543,True,False,False,Bearish,1.0,3.0,"CAUTION - Oversold, wait for bounce confirmation",1.69,2.475,False,False,False,1878000.0,2502700.0,0.75,1844775.0,2835220.0,0.0,3.0,"AVOID - Below VWMA, weak support",1.69,3.42,1.6,102.367,5.325,False,False,"[np.float64(5.860000133514404), np.float64(5.953999996185303), np.float64(6.559999942779541)]","[np.float64(1.7200000286102295), np.float64(1.8200000524520874), np.float64(3.7100000381469727)]",1.0,3.0,BUY - Good risk/reward setup,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,225.0,15.18,209.82,True,STRONG - Significant outperformance,,,,,,
41.0,ABVEW,,Above Food Ingredients Inc.,420.115,105.216,5.664,6.122,-9.616,0.0,100.0,4.19,-63.057,-9.616,6.122,4.19,100.0,44.663,-5.15,-0.0,-104574050.0,7148748.0,-38303000.0,0.366,-29.472,inf,-12459051647.581,0.0,36.114,inf,0.0,0.428,0.0,0.0,0.0,65547476.0,4597965.0,3650832.0,2550783.0,-4.785,3497916.0,-6.561,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.357,0.0,-53312282.0,368423398.0,143887955.0,190146187.0,2630978.0,117506626.0,0.0,68436238.0,153850510.0,-85414272.0,7148748.0,3650832.0,0.0,3606284.0,7670156.0,0.0,0.0,65547476.0,0.0,0.0,-20.677,-11.614,244.399,-32.83,,,,24.0,0.428,-28342534.333,-34858016.667,657441.8,167522.6,-41849869.6,3288419.8,35.733,120795045.8,-25.984,-1621.213,,,,,,,,10.0,7.0,0.0,11.0,0.0,28.0,40.0,35.0,0.0,55.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,ABVX,,ABIVAX Société Anonyme,-145.747,-141.734,0.0,0.0,-1.0,0.0,100.0,56.838,-56.838,-1.0,0.0,56.838,100.0,0.497,-13.916,-0.0,-427174000.0,-154072000.0,-350186000.0,0.82,-53.886,inf,-1.968,0.0,0.0,inf,7.793,114.94,8957383163.12,0.011,1707.651,,,643000.0,,,-154715000.0,87.786,0.0,906.934,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,9069335552.0,-176242000.0,0.0,205228000.0,164644000.0,196010000.0,97361000.0,,170671000.0,92834000.0,77837000.0,-154072000.0,643000.0,0.0,1100000.0,12431000.0,0.0,77930948.0,2665000.0,,,-69.569,-256.09,-145.414,-73.392,0.0,0.73,0.73,192.0,114.94,-117175000.0,-128240666.667,277162200.0,69156800.0,-86435800.0,473172200.0,0.206,,,-37.247,2025-12-21,114.94,9.0,15.0,60.0,🟡 WAIT,Need more confirmation,0.0,0.0,0.0,9.0,7.0,16.0,0.0,0.0,0.0,45.0,46.7,16.0,30.0,5.0,6.667,0.0,20.0,5.0,5.0,71.667,100.0,33.3,100.0,33.3,71.7,32.7,114.94,119.346,108.094,52.231,True,True,True,-3.692,6.334,120.059,3.0,3.0,STRONG BUY - At MA support,1.897,3.667,-1.769,False,True,False,True,True,7.0,1.0,3.0,AVOID - Bearish momentum,50.098,True,True,True,Bullish,3.0,3.0,STRONG BUY - Ideal zone,114.94,119.669,False,False,True,2262500.0,1714630.0,1.32,2511460.0,1737450.0,1.0,3.0,"AVOID - Below VWMA, weak support",114.94,130.25,107.055,13.32,6.86,False,False,"[np.float64(108.0), np.float64(130.25), np.float64(138.49000549316406)]","[np.float64(87.5999984741211), np.float64(100.5), np.float64(107.05500030517578)]",1.0,3.0,BUY - Good risk/reward setup,680.59,673.14,,True,False,False,14.91,True,2.0,4.0,NEUTRAL,Selective - Take 3-5 positions,1402.484,15.18,1387.303,True,STRONG - Significant outperformance,176.0,101.0,145.3,141.0,,
