,stock,name,sector,industry,ticker,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,Normalized EBIT,Normalized Net Income,high,low,mean,median,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
23,SCI.NS,The Shipping Corporation of India Limited,Industrials,Marine Shipping,SCI.NS,10.307040841147941,9.954007825607475,0.8147540947867092,0.7583319086173361,14.527374142068227,2.5069781285716988,97.4930218714283,12.023894921533008,-1.2835065957028102,14.527374142068227,0.7583319086173361,12.023894921533008,97.4930218714283,0.2955753034020824,4.363011860677293,0.9638525927752146,32532500000.0,8495100000.0,47492500000.0,1.459847844463229,6.971793155315333,10.843621,8.591264875657462,-0.6539696600676326,4.36575806700692,-16.581229470001055,46.5799008,210.8,98190430886.40001,0.22695592430775857,1.8185769,67195400000.0,5831300000.0,2919200000.0,2663800000.0,31.577325209227343,5575900000.0,66.09805827544513,0.2363774126508567,9834.1363712,False,False,True,False,True,True,True,True,False,True,True,True,False,True,False,0.31356899859919246,98341363712,8435800000.0,56058300000.0,117010600000.0,33893100000.0,75395000000.0,22284900000.0,1846800000.0,35748500000.0,16291100000.0,19457400000.0,8495100000.0,2919200000.0,232100000.0,9513200000.0,1863300000.0,82100000.0,465799008,67151900000.0,43500000.0,20438100000.0,6.886699745412176,11.187330531790737,10.64370317798281,7.088621635429831,0.63749003,0.046329997,0.12781,28.0,210.8,9257233333.333334,7975700000.0,,,,,,,,,,,,
24,SBIN.NS,State Bank of India,Financial Services,Banks—Regional,SBIN.NS,0.0,0.0,7.677962882550304,7.1278913587144315,21.168406421926225,14.061336805163549,85.93866319483645,8.576198276484392,121.09330005243454,21.168406421926225,7.1278913587144315,8.576198276484392,85.93866319483645,1.489677240318103,0.0,25.711525912350346,2356680558000.0,484862946000.0,417998924000.0,0.17736766342008412,1.1518248431839708,9.077986,10.401206100783968,29.910833155727445,13.972192450603792,0.30350160935793624,923.0619648,807.85,7456956082636.8,0.8289246081779648,2.1282241,469119105000.0,56243235000.0,56372241000.0,428619711000.0,55.26203222197932,428490705000.0,55.24539945044346,1.6396393065086414,745695.608832,True,False,True,True,False,False,True,False,True,True,True,True,False,True,True,0.8840017875896832,7456956088320,775613371000.0,3495234156000.0,73141853408000.0,68091227433000.0,4149391715000.0,6181254399000.0,0,0,0,0,484862946000.0,56372241000.0,122267183000.0,39914767000.0,3009433353000.0,273481400000.0,9230619648,463376954000.0,5742151000.0,0,0.9512783280960977,15.714901915176553,17.198094650441924,1.1042359778865354,0.56681997,0.28701,0.66257006,273.0,807.85,0.0,667647253333.3334,1102.0,720.0,941.1061,950.0,,,,,,,,
25,SARVESHWAR.NS,Sarveshwar Foods Limited,Consumer Defensive,Packaged Foods,SARVESHWAR.NS,23.936404298642604,18.361685547648506,72.83799376899111,55.995157996090136,1.8090327997642988,0.0,100.0,10.111109537463385,91.18596790544782,1.8090327997642988,55.995157996090136,10.111109537463385,100.0,1.2025895246994727,1.7794164311941856,26.01757847928015,548252000.0,147355000.0,28770000.0,0.05247586876108067,3.4030621339364386,26.103449,3.4495985293085676,83.4768140715754,23.396710488485418,0.31270298573707134,103.084,7.57,7803458800.0,0.38921356258073664,0.64784616,157353000.0,14415000.0,13355000.0,132940000.0,49.385559534600354,134000000.0,49.77933637457836,0.0,780.3459072,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,0.9021750195107054,7803459072,269188000.0,11362290000.0,9063320000.0,6016829000.0,2525560000.0,3037212000.0,1233765000.0,8897051000.0,5884363000.0,3012688000.0,147355000.0,13355000.0,0,11697000.0,397074000.0,94666000.0,1030840000,157353000.0,0,1803447000.0,2.3564208127144686,6.99960776732681,9.666789721431783,3.1718638889232564,0.5301,0.00021,0.00044,1.0,7.57,573894333.3333334,171578000.0,,,,,,,,,,,,
26,SARLAPOLY.NS,Sarla Performance Fibers Limited,Consumer Cyclical,Textile Manufacturing,SARLAPOLY.NS,16.664811199859596,11.969950210756068,1.7323422529177595,1.58370624603911,9.802896667717546,-1,101.0,11.123612675232211,4.556545093527448,9.802896667717546,1.58370624603911,11.123612675232211,-1,0.4219570882707411,6.564467303453343,20.922992643804676,1628834000.0,624022000.0,2320230000.0,1.4244729665515332,9.58451274875316,12.648285,7.235414998715363,10.476594655509231,-0.6647611707037981,1.2072897173079766,8.3503,103.21,8618344630.0,0.20970291599954272,2.070597,-1,-1,205801000.0,-1,-1,418221000.0,67.06849077814466,-1,866.9897728,False,False,True,False,True,True,True,True,False,False,True,True,False,True,True,-1,8669897728,623573000.0,4144932000.0,7526644000.0,2627264000.0,4283118000.0,1807292000.0,-1,2719601000.0,2182077000.0,537524000.0,624022000.0,205801000.0,-1,250216000.0,102075000.0,164996000.0,83503000,2386645000.0,-1,-1,5.922775193047985,9.008873027025267,13.58278736266872,8.887432290254784,0.64732003,0.0,0.0,0.0,103.21,587676000.0,388694333.3333333,,,,,,,,,,,,
27,RPTECH.NS,Rashi Peripherals Limited,Technology,Electronics & Computer Distribution,RPTECH.NS,19.70236977610879,24.003276018466284,221.75814320446972,173.50411688801697,1.3624058083259507,1.7275896188171707,98.27241038118282,26.48490959424633,205.81437856673568,1.3624058083259507,173.50411688801697,26.48490959424633,98.27241038118284,0.5866325203923167,3.650433347090384,21.964106972088576,6546060000.0,-2991800000.0,-8309430000.0,-1.2693788324579975,5.448348911778299,8.706896,11.164366908891173,4.545770011245809,13.929633463522562,1.9153841875985709,6.58997,282.8,18636435160.0,0.48808851703160167,0.14723286,-1,-1,78970000.0,-1,-1,-3070770000.0,-147.58776145801292,0.3534474240083155,1863.6433408,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,-1,18636433408,2080640000.0,137727330000.0,42636180000.0,25196380000.0,15505840000.0,9096230000.0,3538010000.0,41759430000.0,25060680000.0,16698750000.0,-2991800000.0,78970000.0,65870000.0,172400000.0,775360000.0,590270000.0,65899700,586480000.0,-1,5558220000.0,4.641377461269251,14.838296876913352,12.637730913101933,5.148529600444815,0.72212,0.080240004,0.28878,3.0,282.8,2980970000.0,1575120000.0,,,,,,,,,,,,
28,REDINGTON.NS,Redington Limited,Technology,Information Technology Services,REDINGTON.NS,27.74257102700532,26.31769604544466,212.88297849531529,191.73126380201893,1.5786803216256364,37.808046170609565,62.191953829390435,39.64472821271021,148.5993535804358,1.5786803216256364,191.73126380201893,39.64472821271021,62.19195382939043,0.37205248042052164,6.44468546637744,22.022777013975443,54959300000.0,2926200000.0,-8723000000.0,-0.15871745091367612,6.578914465175216,11.166905,8.791513026439786,7.774256077200858,16.614046953039164,1.4363953141122505,78.1774016,233.5,182544232736.0,0.153854217024854,0.17533341,5012500000.0,2717800000.0,1631700000.0,208400000.0,1.2985718202437626,1294500000.0,8.066224670372124,2.655246855708584,18254.4236544,False,True,False,False,True,True,True,False,False,False,True,True,False,True,True,0.07121864534208189,182544236544,16048400000.0,992907500000.0,275841700000.0,183869700000.0,75487200000.0,28085200000.0,836500000.0,262255100000.0,180216100000.0,82039000000.0,2926200000.0,1631700000.0,4847000000.0,2175800000.0,3180900000.0,5141900000.0,781774016,4865500000.0,147000000.0,27248700000.0,5.988723845546965,19.491028407063084,19.72788781149814,6.175090702079693,0.26005,0.36116,0.48808998,89.0,233.5,22326200000.0,14053400000.0,310.0,170.0,257.5,275.0,,,,,,,,
29,RECLTD.NS,REC Limited,Financial Services,Credit Services,RECLTD.NS,-1,0.0,32.10939215931956,27.082674371109295,77.13796706513574,27.816926316375405,72.1830736836246,3.696482874987043,1504.281873368925,77.13796706513574,27.082674371109295,3.696482874987043,72.18307368362461,7.155600182493961,0.0,21.042606252177833,512323700000.0,-390635500000.0,-1349644900000.0,-2.6343596831456364,2.8975717208391694,5.6786942,16.592615793336687,16.595156658858535,9.995154693477737,0.34218985193904145,263.3220096,363.55,957307165900.8,5.183734204402922,4.4338293,7780400000.0,1242400000.0,828800000.0,-391877900000.0,-246.7087797142197,-391464300000.0,-246.44839567294105,5.8589031815324395,95743.7968384,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,1.0031804585092752,957437968384,158842300000.0,217825300000.0,6145018300000.0,5361257700000.0,693502400000.0,4962425900000.0,0,0,0,0,-390635500000.0,828800000.0,56087700000.0,247000000.0,341288300000.0,42332400000.0,2633220096,7020300000.0,760100000.0,0,2.6905582536760786,21.369163852053152,21.504945294101322,2.7323173172844295,0.52645,0.23882,0.5043,217.0,363.55,0.0,137322233333.33333,570.0,460.0,514.7143,515.0,,,,,,,,
30,RBLBANK.NS,RBL Bank Limited,Financial Services,Banks—Regional,RBLBANK.NS,-1,0.0,17.63493719104148,15.339820742949273,11.067581381133996,9.915496445856473,90.08450355414352,39.125547137894024,113.81516152998728,11.067581381133996,15.339820742949273,39.125547137894024,90.08450355414354,0.9256975871048999,0.0,-3.0569568404259906,27303444000.0,-8240700000.0,-4514265000.0,-0.16533683443011804,0.5179051640818227,26.79958,4.582745251521042,-1,15.49950678846448,-1,61.2644992,255.4,156469530956.80002,0.8778054050530846,2.1478403,-1,-1,2883300000.0,-1,-1,-11124000000.0,-155.13346163500964,0.581327236323814,15646.9526528,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,-1,156469526528,7170600000.0,102433000000.0,1467721100000.0,1311025800000.0,148374374000.0,137349800000.0,0,0,0,0,-8240700000.0,2883300000.0,909600000.0,2358400000.0,75761900000.0,-212700000.0,612644992,6038100000.0,-1,0,0.7741213720950076,6.8810472709754,4.700958902916059,0.5028012350445027,0.12172,0.40298998,0.45885,64.0,255.4,0.0,9654981333.333334,305.0,140.0,255.57895,260.0,,,,,,,,
31,RAYMOND.NS,Raymond Limited,Industrials,Specialty Industrial Machinery,RAYMOND.NS,3.049270872782513,8.813944526888534,1.0477493609018322,1.8817326026651873,197.61148416063097,1.960121328513716,98.03987867148628,11.221862560797165,353.3413600236862,197.61148416063097,1.8817326026651873,11.221862560797165,98.03987867148628,0.16033690393170094,0.48753462603878117,33.59714066887924,100583948000.0,2331400000.0,22480714000.0,0.22350200451467664,57.932050148220405,95.641426,185.30811589657392,208.35623646379693,-32.70987723121237,0.4590283815028413,6.65514,618.8,41182006320.0,0.1797702604014364,2.002636,9269000000.0,-16473400000.0,1578600000.0,18804800000.0,24.641479369339148,752800000.0,0.9864558872861455,1.6004562645115925,4118.2007296,False,False,True,True,False,True,True,False,False,True,True,True,False,True,True,8.065883160332847,41182007296,76313600000.0,18607400000.0,77163100000.0,35588000000.0,46173400000.0,7403300000.0,50200000.0,52031500000.0,30161700000.0,21869800000.0,2331400000.0,1578600000.0,659100000.0,1633800000.0,649800000.0,263200000.0,66551400,9086300000.0,182700000.0,7353100000.0,31.72199632779054,82.28236439466738,183.14941657026836,73.06491469779208,0.52177,0.13193,0.27587,44.0,618.8,4077659666.6666665,32660160666.666668,903.0,903.0,903.0,903.0,,,,,,,,
32,PODDARMENT.NS,Poddar Pigments Limited,Basic Materials,Specialty Chemicals,PODDARMENT.NS,8.195336042785058,10.465419785838522,2.9786984319572425,3.171361103465436,7.3698873973185774,20.942110909784052,79.05788909021595,6.128214192601412,12.349649618712915,7.3698873973185774,3.171361103465436,6.128214192601412,79.05788909021595,0.03512623648204337,42.06639733005445,24.81564709681246,1002277000.0,122178000.0,458284000.0,0.45724285801230596,5.873532935981373,14.460568,8.144717400472343,2.404683669775265,7.987512276951092,6.013501144352781,1.061,264.05,2801570500.0,0.04368228463285147,0.77626294,1283475000.0,135944000.0,242666000.0,-13766000.0,-6.032956437899903,-120488000.0,-52.80392672451574,1.5148646089755726,280.1570304,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,-0.112671675751772,2801570304,228180000.0,3684994000.0,4135670000.0,501570000.0,3483977000.0,122379000.0,82834000.0,1863505000.0,362951000.0,1500554000.0,122178000.0,242666000.0,42440000.0,79503000.0,5693000.0,75314000.0,10610000,1256822000.0,26653000.0,39545000.0,7.228644147931796,8.111425754273263,6.411282148254367,5.689880563128113,0.76649004,0.0,0.0,0.0,264.05,356815333.3333333,263258333.33333334,,,,,120430400.0,44456800.0,309187000.0,3604407400.0,0.03395259925390232,3643952400.0,6.379343627287186,6.330582941317899
33,PNBGILTS.NS,PNB Gilts Ltd.,Financial Services,Capital Markets,PNBGILTS.NS,6.573110738198251,63.085083981766246,291.51598483267236,221.694314427378,3.39408562688404,-54.414256467526606,154.4142564675266,60.920691838580744,1100.9685875089144,3.39408562688404,221.694314427378,60.920691838580744,154.41425646752663,16.833159166121078,1.2350333085874963,25.059606772178316,3909304000.0,-1968833000.0,-122737820000.0,-31.396335511385146,0.9496048803411893,5.396926,12.711533046104229,12.030613109405476,25.74283942692992,0.44859941475307763,18.001,101.84,18332218400.0,12.210199557736013,3.5449708,49852000.0,18906000.0,9874000.0,-1987739000.0,-85.29948427373915,-1978707000.0,-84.91189569095218,0.9819324430479183,1833.2217344,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,1.0096026427838216,18332217344,2330306000.0,16759837000.0,247025059000.0,231573073000.0,13297566000.0,223840045000.0,-1,3253760000.0,54642000.0,3199118000.0,-1968833000.0,9874000.0,180010000.0,34186000.0,13124093000.0,779240000.0,180010000,49852000.0,0.0,-1,0.2814021972681594,5.274767202884523,16.21107695869487,0.9464661090257429,0.76378995,0.00117,0.00497,4.0,101.84,13404375000.0,750730000.0,,,,,,,,,,,,
34,PNB.NS,Punjab National Bank,Financial Services,Banks—Regional,PNB.NS,-1,0.0,4.974387467588951,4.966874097656996,18.171601880301395,12.614017917238703,87.38598208276129,7.617629326182609,71.25351395119344,18.171601880301395,4.966874097656996,7.617629326182609,87.3859820827613,0.6522438883731767,0.0,33.10686560463232,347966800000.0,220752800000.0,367602700000.0,1.0564303835883193,1.1560036470091664,7.015017,15.646341451619614,66.92939362461902,13.240705876914127,0.104812200142504,1149.289984,102.77,1181125316556.8,0.6095802789994433,2.2499995,127239800000.0,15392600000.0,16014100000.0,205360200000.0,111.1239055231276,204738700000.0,110.78760127681979,1.3983698231233135,118112.5312512,False,False,True,True,False,False,True,True,True,True,True,True,False,True,True,0.9302722321075882,1181125312512,184802900000.0,597605500000.0,18575436300000.0,17237772400000.0,1103867300000.0,719990700000.0,0,0,0,0,220752800000.0,16014100000.0,16516500000.0,9575100000.0,807038400000.0,86129100000.0,11492899840,127239800000.0,0,0,0.5457728261110077,7.7537815118644176,15.177344030291136,1.0694056555087752,0.70079005,0.16561002,0.55349,162.0,102.77,0.0,103119800000.0,130.0,90.0,115.44444,116.0,,,,,,,,
35,PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,Farm Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,PFC.NS,-1,0.0,31.75828672447689,30.5461828980164,57.25937793032935,30.821604482217463,69.17839551778253,3.8345825140968777,1206.1339012898106,57.25937793032935,30.5461828980164,3.8345825140968777,69.17839551778253,9.894635488607298,0.0,21.01295915113211,726560900000.0,-922693600000.0,-2599025200000.0,-3.577160840887529,2.2130436606483816,5.2741957,17.9299982148985,17.94376026781763,11.289684335215,0.29392923340930605,330.0100096,388.55,1282253892300.8,7.805087791187792,2.6962812,36594500000.0,15920900000.0,8404700000.0,-938614500000.0,-408.2563859211572,-931098300000.0,-404.9871666113547,6.351324062184653,128225.3914112,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,1.0172548070128589,1282253914112,229908100000.0,416776700000.0,11780865000000.0,10229312700000.0,1011467700000.0,10008104200000.0,0,0,0,0,-922693600000.0,8404700000.0,81440100000.0,556900000.0,646699800000.0,81177600000.0,3300100096,22060400000.0,14534100000.0,0,1.9429956750231323,20.57021648119356,21.0071931796917,2.074080701756855,0.55999,0.23332001,0.53025,212.0,388.55,0.0,195471000000.0,580.0,450.0,513.5714,510.0,,,,,,,,
37,PETRONET.NS,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,PETRONET.NS,23.63040595817896,23.468225688998285,5.05573232064046,5.475728866398062,6.787674305972271,43.564410272336325,56.43558972766367,7.896458099711736,13.079219470519988,6.787674305972271,5.475728866398062,7.896458099711736,56.435589727663675,0.15258835239984125,19.426368004960473,25.77839694087566,143890600000.0,43979200000.0,152661400000.0,1.0609546419293547,15.565079851412625,10.86939,9.852876984126985,4.93035024563,5.701987631945116,2.204587799747908,150.0,268.8,403200000000.0,0.0658874007936508,0.8154224,121128400000.0,16696800000.0,14568900000.0,27282400000.0,68.67505059556774,29410300000.0,74.03138435514565,3.7202380952380953,40319.9983616,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,0.6203478007785499,403199983616,39726800000.0,509820300000.0,272967300000.0,74192000000.0,174101100000.0,26565800000.0,1392500000.0,152025900000.0,40601000000.0,111424900000.0,43979200000.0,14568900000.0,15000000000.0,8062100000.0,2580400000.0,13489500000.0,1500000000,104710500000.0,16417900000.0,25173300000.0,15.074088877493454,22.218258829230304,21.30829411569088,15.04240079848905,0.50171,0.26705,0.53594,184.0,268.8,50444200000.0,36503133333.333336,410.0,240.0,322.53333,320.0,,,,,,,,
38,PDMJEPAPER.NS,Pudumjee Paper Products Limited,Basic Materials,Paper & Paper Products,PDMJEPAPER.NS,19.434929163875537,19.58076760150713,4.730064234222759,3.9718250173217053,10.761052841281227,6.2599252919739925,93.74007470802601,6.307521696543425,33.757941339778306,10.761052841281227,3.9718250173217053,6.307521696543425,93.740074708026,0.02451618459818418,57.50578774841221,25.6073553860257,2878275000.0,823692000.0,2631594000.0,0.9142955416004378,13.40177271748244,12.513611,7.3134709654063945,40.47420864504267,13.363300509916275,0.30917493927414147,9.495,137.9,13093605000.0,0.00921762952219805,1.6312158,2332163000.0,636410000.0,259201000.0,187282000.0,19.5574965251562,564491000.0,58.948701802532796,0.43509789702683105,1309.3604352,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,0.2273689680123153,13093604352,957597000.0,8058180000.0,7634347000.0,1805622000.0,4922952000.0,120692000.0,33200000.0,4246177000.0,910659000.0,3335518000.0,823692000.0,259201000.0,56970000.0,131039000.0,19524000.0,329623000.0,94950000,1841290000.0,490873000.0,87492000.0,12.43821646713406,18.648166199164965,17.812979314761783,12.958319440354737,0.73892,0.00029,0.0010899999,1.0,137.9,1160807666.6666667,844318333.3333334,,,,,18187800.0,5207200.0,1308234800.0,4941139800.0,0.024425943180154504,5028631800.0,19.353782583173768,19.380083113616823
39,ORBTEXP.NS,Orbit Exports Limited,Consumer Cyclical,Textile Manufacturing,ORBTEXP.NS,18.28200395374951,18.070019805093995,1.5065789380922772,1.3484756816028398,17.771113771335735,0.16052021661932644,99.83947978338067,9.584590692898004,14.340857134869333,17.771113771335735,1.3484756816028398,9.584590692898004,99.83947978338067,0.06466218182440645,21.525710273306686,25.36011862055771,1252617000.0,334856000.0,1404805000.0,1.1214960358992414,13.200897104982126,11.465827,7.6943482463546795,31.37963237435124,19.695345471417447,0.36539073699830277,2.65112,191.25,5070267000.0,0.02980119192934021,2.1975358,1404944000.0,75041000.0,51988000.0,259815000.0,66.59805600270683,282868000.0,72.50720283807199,0.004713755705567379,509.7577472,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,0.7759006856678692,5097577472,390124000.0,2137031000.0,3306634000.0,573374000.0,2336760000.0,151100000.0,102884000.0,1158153000.0,346406000.0,811747000.0,334856000.0,51988000.0,239000.0,142855000.0,18514000.0,132551000.0,26511200,1372421000.0,32523000.0,48216000.0,12.101120571797244,15.717366088292495,15.389446195478518,12.460207878800073,0.83605003,0.0,0.0,0.0,191.25,493382000.0,358212000.0,,,,,,,,,,,,
40,ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,ONGC.NS,10.853206739348202,11.983225318336144,1.5251506534250356,1.588909162219367,6.663158133205994,40.36455267097406,59.63544732902595,7.607927109288845,-1.2942310540560857,6.663158133205994,1.588909162219367,7.607927109288845,59.635447329025936,0.5539207969061719,5.373446542025733,26.85083963605322,1676009890000.0,908681910000.0,3540251430000.0,2.1123093909666606,4.882173100099096,8.168468,12.29579252654026,-7.330966211467327,7.5644361275002625,-1.1142416653377323,1258.0299776,234.19,2946180404541.44,0.6374942339256816,0.44828907,4636957800000.0,499439040000.0,556762130000.0,409242870000.0,112.97055401918139,351919780000.0,97.14664672571676,5.765002025612074,294618.0317184,False,False,False,True,True,False,True,True,True,True,True,True,True,True,False,0.45036977791271315,2946180317184,362256230000.0,6089508950000.0,7587231020000.0,3844879850000.0,3390688760000.0,1878173020000.0,14983190000.0,1347965420000.0,1668420060000.0,-320454640000.0,908681910000.0,556762130000.0,169847360000.0,346927980000.0,118401980000.0,140692710000.0,12580299776,4399441710000.0,237516090000.0,1863189830000.0,6.419954352762362,14.333552580784499,10.615421720990572,4.827762441723637,0.69208,0.21822001,0.70868,197.0,234.19,671302983333.3334,406929610000.0,340.0,205.0,274.44827,275.0,16536794000.0,4604134000.0,644068356000.0,3407225554000.0,0.5512323708053524,5270415384000.0,8.939154891171205,10.632000267041903
41,OMAXAUTO.NS,Omax Autos Limited,Consumer Cyclical,Auto Parts,OMAXAUTO.NS,13.96687024935317,8.815426718388766,1.6944227372698701,1.3858037878548684,0.24769328807132585,-1,101.0,8.413697811529799,-8.067010971725974,0.24769328807132585,1.3858037878548684,8.413697811529799,-1,0.25989379855328926,0.6456559026044318,38.99044641896445,323304000.0,341711000.0,1090948000.0,3.3743721079850544,4.31182414185264,12.335526,6.7160085155989435,-2.813125779001968,20.590709087357627,-4.384989143420512,2.13882,150.0,3208230000.0,0.24106937470193845,0.83521855,1926804000.0,-340970000.0,63759000.0,682681000.0,316.84078620657647,277952000.0,129.00099784187685,1.3418925700464117,321.3029888,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,1.9978315008881775,3213029888,215465000.0,3692586000.0,4843537000.0,1691571000.0,2975854000.0,773406000.0,20448000.0,1367980000.0,866447000.0,501533000.0,341711000.0,63759000.0,43051000.0,191614000.0,202309000.0,137701000.0,21388200,1919270000.0,7534000.0,752958000.0,0.6977264827778762,0.9545513881343917,7.032354083507675,4.379098450197701,0.70421,0.0,0.0,0.0,150.0,348634000.0,29552333.333333332,,,,,,,,,,,,
42,OIL.NS,Oil India Limited,Energy,Oil & Gas Integrated,OIL.NS,11.77414712805889,15.254418939662534,0.7014741916671395,0.9924409133018807,21.28389644899804,31.32530909821484,68.67469090178516,6.114797095831829,8.39136447704519,21.28389644899804,0.9924409133018807,6.114797095831829,68.67469090178514,0.6339652524804511,8.321689766754577,25.399436015527062,272362500000.0,113320400000.0,429851600000.0,1.5782334205332966,7.108764719836151,9.893353,10.096142501393622,5.22912647654421,8.21969178154658,1.8919704934232633,162.6610048,398.9,648854748147.2,0.47229738377514013,2.0075374,817107400000.0,229153800000.0,129689900000.0,-115833400000.0,-176.8197797869921,-16369500000.0,-24.988055131103522,3.2507891882167192,64885.4765568,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,-1.0221760600915635,648854765568,65509300000.0,325124800000.0,1044446700000.0,497388700000.0,483389900000.0,306452400000.0,5321300000.0,187090200000.0,152179100000.0,34911100000.0,113320400000.0,129689900000.0,21092900000.0,23182300000.0,10692600000.0,23968000000.0,1626610048,521839400000.0,295268000000.0,301131100000.0,9.08507603033573,17.74420732381021,13.354703261377331,6.664305497632651,0.66523004,0.19486,0.58208,135.0,398.9,114243266666.66667,72048733333.33333,755.0,305.0,508.3889,507.5,,,,,,,,
43,NRBBEARING.NS,NRB Bearings Limited,Consumer Cyclical,Auto Parts,NRBBEARING.NS,13.002173822164625,22.86123583388805,3.0393802616898267,2.9176555683189966,12.530331061598995,9.896635320766867,90.10336467923314,11.545735947931995,21.395324517022356,12.530331061598995,2.9176555683189966,11.545735947931995,90.10336467923314,0.21772045911781465,13.687725631768952,27.36256948733786,4861200000.0,836900000.0,2756600000.0,0.5670616308730355,6.410535744546928,31.954086,2.8723430197476785,2.745786031968467,9.272888718875304,11.637500383484713,9.69226,285.35,27656863910.000004,0.06769386457164657,2.2681272,4524700000.0,813100000.0,819000000.0,23800000.0,2.9959718026183286,17900000.0,2.253272910372608,0.04230414568359497,2765.6863744,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,0.028438284143864262,27656863744,794400000.0,11986100000.0,12996400000.0,3631800000.0,8599100000.0,1872200000.0,726100000.0,8218800000.0,3428000000.0,4790800000.0,836900000.0,819000000.0,11700000.0,475800000.0,110800000.0,310100000.0,96922600,4131100000.0,393600000.0,1146100000.0,11.340468361669366,18.414058043104742,8.9354809682354,6.257951434704689,0.36569,0.23424,0.36929,12.0,285.35,2031900000.0,1376166666.6666667,346.0,346.0,346.0,346.0,,,,,,,,
44,NORTHARC.NS,Northern Arc Capital Limited,Financial Services,Credit Services,NORTHARC.NS,5.5554284041986,5.874950438711402,72.70595336166325,83.57109978249692,18.245547095973023,0.0,100.0,79.74389600605038,1445.0565409377582,18.245547095973023,83.57109978249692,79.74389600605038,100.0,4.26031075210045,-1,22.4357547818437,10469381000.0,-10466753000.0,-58022770000.0,-5.542139501848294,2.9264176553143546,13.776119,8.51066500202004,26.070530682282754,45.53565605123864,0.528417283402754,16.1539008,249.21,40257136183.68,2.4492550227646803,3.741923,399165000.0,364180000.0,180755000.0,-10830933000.0,-316.125476117508,-10647508000.0,-310.7717992498869,0.0,4025.7138688,False,True,True,False,False,False,False,False,False,True,True,True,False,True,True,1.0347939805209887,40257138688,3426150000.0,22284920000.0,136380721000.0,101985088000.0,23143850000.0,98599993000.0,-1,112465169000.0,977788000.0,111487381000.0,-10466753000.0,180755000.0,0,178865000.0,-1,991027000.0,161539008,399165000.0,0,-1,2.718195102518511,12.718450112731134,11.919875848064558,2.703532193632402,0.53589,0.24745001,0.53317,5.0,249.21,4903099333.333333,2883333666.6666665,,,,,,,,,,,,
45,NMDC.NS,NMDC Limited,Basic Materials,Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
