,ticker,longName,ROCE,ROCE (3yr avg),NFAT,NFAT (3yr avg),NPM,DPR,Retention Ratio,Dep,SSGR,Av NPM (over 3 years),Au NFA/T (over 3 years),Av Dep%NFA (over 3 years),Au Retention ratio (over 3 years),d/e,Interest coverage,tax %,cPAT,CFO,cCFO,cCFO/cPAT,p/a,p/e,EY,Earnings Growth 5yr cagr,Sales Growth 5yr cagr,PEG,no. shares (cr),Current Price,market cap,d/e_market,p/s,NFA + CWIP,Capex,Capex_from_cashflow_statement,FCF,FCF%,FCF_capex_from_cashflow,FCF%_capex_from_cashflow,DV,Mcap (cr),d/e decreasing trend 5 yrs,Sales cagr >15%,npm >8%,Tax payout >25%,Interest coverage >3,d/e <0.5,CFO >0,cCFO > PAT,p/e <10,peg <1,EY >7%,p/b <3,DV >3%,EY >7,sgr > Sales growth (very linear),FCF/CFO,Market Cap,Net Income,Total Revenue,Total Assets,Total Liabilities,Total Stockholders Equity,Total Debt,Cash and Cash Equivalents,Current Assets,Current Liabilities,Working Capital,Operating Cash Flow,Capital Expenditure,Dividends Paid,Depreciation & Amortization,Interest Expense,Income Tax Expense,Shares Outstanding,Net Fixed Assets,Construction in Progress,Net Debt,3-5yr Average ROA (%),3-5yr Average ROE (%),ROE,ROA,insidersPercentHeld,institutionsPercentHeld,institutionsFloatPercentHeld,institutionsCount,current,high,low,mean,median,Normalized EBIT,Normalized Net Income,Research Asset,R&D Amortization,Adjusted EBIT (R&D),Adjusted Book Equity (R&D),Adjusted D/E (R&D),Adjusted Invested Capital (R&D),Adjusted ROC (R&D),Adjusted ROE (R&D)
0.00,SHOP,Shopify Inc.,10.88,1.55,61.88,32.80,-12.39,0.00,100.00,23.60,-430.11,-12.39,32.80,23.60,100.00,0.12,-1.00,9.38,1605659000.00,1616000000.00,2959711000.00,1.84,17.87,78.22,1.11,-12.62,24.41,-6.20,122.04,148.61,181366432963.87,0.01,18.19,140000000.00,29000000.00,19000000.00,1587000000.00,78.60,1597000000.00,79.10,0.00,18214.10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,182140977152.00,2019000000.00,8880000000.00,13924000000.00,2366000000.00,9066000000.00,1126000000.00,-1.00,7254000000.00,1956000000.00,5298000000.00,1616000000.00,19000000.00,0.00,36000000.00,-1.00,209000000.00,1220418767.00,140000000.00,0.00,-1.00,-13.76,-17.10,1.53,1.20,0.00,0.74,0.74,2116.00,148.61,200.00,118.00,162.00,165.00,229666666.67,-436333333.33,3994553200.00,1090876600.00,1578123400.00,13060553200.00,0.09,-1.00,-1.00,15.46
0.00,ASPI,ASP Isotopes Inc.,-36.72,-52.52,0.39,0.23,-2270.62,0.00,100.00,0.99,-524.30,-2270.62,0.23,0.99,100.00,2.32,-101.80,-0.34,-53564954.00,-16695365.00,-25047650.00,0.47,-117.40,inf,-3.66,-1.00,-1.00,-1.00,9.19,9.62,884204108.58,0.04,196.72,37446295.00,16837253.00,11372399.00,-33532618.00,103.71,-28067764.00,86.81,0.00,90.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.01,901290176.00,-32333581.00,4144226.00,94347988.00,43181548.00,16295954.00,37745925.00,3053478.00,65743662.00,7058271.00,58685391.00,-16695365.00,11372399.00,0.00,471421.00,258867.00,111449.00,91913109.00,23476511.00,13969784.00,34692447.00,-57.99,-91.95,-100.74,-53.05,0.24,0.48,0.63,169.00,9.62,11.00,11.00,11.00,11.00,-17726421.00,-17854984.67,4514764.40,1035419.00,-29948853.00,20810718.40,1.81,55503165.40,-54.14,-155.37
0.00,CYBR,CyberArk Software Ltd.,-0.52,-5.68,50.08,42.26,-13.41,0.00,100.00,88.45,-654.98,-13.41,42.26,88.45,100.00,0.01,-27.37,-485.38,-374279000.00,231887000.00,412539000.00,-1.10,-4.62,inf,-0.38,-1.00,25.78,-1.00,5.04,483.15,24354240612.60,0.00,20.29,19581000.00,45070000.00,11059000.00,186817000.00,-199.89,220828000.00,-236.28,0.00,2435.42,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,24354240512.00,-93461000.00,1000742000.00,3348395000.00,978591000.00,792326000.00,11107000.00,12605000.00,1193533000.00,807431000.00,386102000.00,231887000.00,11059000.00,0.00,41983000.00,2660000.00,77495000.00,50407204.00,19581000.00,0.00,-1498000.00,-4.83,-11.27,-5.91,-3.48,0.00,0.94,0.94,1050.00,483.15,551.00,415.00,461.89,450.00,-69202000.00,-96777666.67,583255000.00,157389000.00,72363000.00,1375581000.00,0.01,1374083000.00,30.83,-6.79
0.00,UEC,Uranium Energy Corp.,-8.23,-4.11,0.10,0.17,-4392.75,0.00,100.00,0.52,-756.85,-4392.75,0.17,0.52,100.00,-1.00,-50.78,3.07,-114932000.00,-64458000.00,-151359000.00,1.32,-9.85,inf,-1.41,-1.00,42.37,-1.00,46.47,13.34,6199154895.10,-1.00,95.04,777164000.00,203602000.00,5695000.00,-268060000.00,305.81,-70153000.00,80.03,0.00,635.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.16,6352507392.00,-87656000.00,66837000.00,1107653000.00,123753000.00,778113000.00,-1.00,-1.00,234016000.00,26433000.00,207583000.00,-64458000.00,5695000.00,0.00,4486000.00,1446000.00,-2779000.00,464704265.00,777164000.00,0.00,-1.00,-2.10,-2.42,-4.14,-3.59,0.02,0.86,0.88,469.00,13.34,19.75,10.50,15.36,15.50,-41349666.67,-40061333.33,,,,,,,,
0.00,S,"SentinelOne, Inc.",-15.70,-18.76,14.78,12.98,-59.78,0.00,100.00,62.89,-838.99,-59.78,12.98,62.89,100.00,-1.00,-1926.08,-2.43,-1276913000.00,33728000.00,-323521000.00,0.25,-12.43,inf,-5.10,-1.00,58.89,-1.00,32.11,17.61,5653726371.57,-1.00,6.70,71906000.00,65834000.00,27136000.00,-32106000.00,11.13,6592000.00,-2.29,0.00,608.32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.95,6083171328.00,-288441000.00,821461000.00,2406625000.00,737378000.00,1594043000.00,-1.00,47023000.00,1069722000.00,613553000.00,456169000.00,33728000.00,27136000.00,0.00,42766000.00,171000.00,6834000.00,321052037.00,71774000.00,132000.00,-1.00,-14.47,-19.46,-17.68,-12.20,0.01,0.83,0.83,601.00,17.61,30.00,19.00,23.45,24.00,-331838333.33,-335270666.67,620257200.00,165692000.00,-180126000.00,2214300200.00,-1.00,-1.00,-1.00,-13.03
0.00,MSTR,Strategy Inc,-7.35,-23.23,5.54,5.38,-153.22,0.00,100.00,16.17,-840.05,-153.22,5.38,16.17,100.00,3.35,-1.02,39.69,-2742817000.00,-53032000.00,56724000.00,-0.02,-24.50,21.70,-1.37,-1.00,-3.19,-1.00,26.41,322.21,85108580976.58,0.09,189.71,80887000.00,12411000.00,22086237000.00,-65443000.00,5.61,-22139269000.00,1897.66,0.00,8770.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.23,87705149440.00,-1166661000.00,463456000.00,25843685000.00,7613701000.00,2164972000.00,7248078000.00,31224000.00,252324000.00,355384000.00,-103060000.00,-53032000.00,22086237000.00,0.00,17808000.00,61941000.00,-767685000.00,264140098.00,80887000.00,0.00,7216854000.00,-18.65,-222.59,48.17,11.97,0.00,0.55,0.55,1530.00,322.21,705.00,200.00,566.92,593.00,-1072433000.00,-735779000.00,338213600.00,96712200.00,-1850631200.00,2503185600.00,2.90,9720039600.00,-11.48,-46.61
0.00,U,Unity Software Inc.,-11.01,-12.00,13.80,16.50,-46.81,0.00,100.00,100.00,-872.12,-46.81,16.50,100.00,100.00,0.70,-32.08,0.43,-2939794000.00,315553000.00,379373000.00,-0.13,-9.17,inf,-3.93,-1.00,17.75,-1.00,42.25,40.04,16917616235.52,0.13,10.15,112892000.00,347214000.00,42409000.00,-31661000.00,4.77,273144000.00,-41.13,0.00,1806.69,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.10,18066866176.00,-664114000.00,1813255000.00,6737407000.00,3310259000.00,3182642000.00,2238922000.00,133795000.00,2225351000.00,889487000.00,1335864000.00,315553000.00,42409000.00,0.00,408980000.00,23542000.00,-2846000.00,422517888.00,98819000.00,14073000.00,2105127000.00,-11.48,-24.67,-20.84,-9.50,0.05,0.86,0.91,604.00,40.04,44.00,18.00,34.90,36.00,-763959000.00,-802395666.67,2621679000.00,726723800.00,-445484800.00,5804321000.00,0.39,7909448000.00,-5.61,-11.44
0.00,LMND,"Lemonade, Inc.",-1.00,0.00,13.03,11.92,-69.84,0.00,100.00,45.51,-877.75,-69.84,11.92,45.51,100.00,0.15,inf,0.83,-978200000.00,-11400000.00,-438100000.00,0.45,-12.38,inf,-5.11,-1.00,60.06,-1.00,7.39,53.53,3955139902.01,0.03,6.58,31300000.00,16500000.00,9400000.00,-27900000.00,13.80,-20800000.00,10.29,0.00,395.51,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.45,3955139840.00,-202200000.00,526500000.00,1849100000.00,1255700000.00,708900000.00,107200000.00,0.00,0.00,0.00,0.00,-11400000.00,9400000.00,0.00,20000000.00,0.00,-1700000.00,73886417.00,31300000.00,0.00,0.00,-15.11,-29.41,-31.05,-11.61,0.18,0.54,0.66,371.00,53.53,60.00,31.00,45.75,42.50,0.00,-245633333.33,,,,,,,,
0.00,ALAB,"Astera Labs, Inc.",-11.99,-21.79,19.64,23.88,-38.92,0.00,100.00,25.44,-954.87,-38.92,23.88,25.44,100.00,-0.01,inf,-2.01,-168023000.00,136676000.00,88062000.00,-0.52,-42.50,251.03,-0.26,-1.00,122.75,-1.00,16.62,195.80,32545707612.00,0.00,54.29,64715000.00,63157000.00,34245000.00,73519000.00,-88.13,102431000.00,-122.79,0.00,3287.48,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.54,32874819584.00,-83421000.00,396290000.00,1054508000.00,89709000.00,-97701000.00,1286000.00,16652000.00,1012979000.00,86542000.00,926437000.00,136676000.00,34245000.00,0.00,3154000.00,0.00,1643000.00,166219140.00,35651000.00,29064000.00,-15366000.00,-17.92,25.95,-19.24,-13.34,0.13,0.73,0.83,657.00,195.80,275.00,125.00,182.63,182.50,-68585666.67,-56007666.67,303782200.00,69589600.00,15174400.00,206081200.00,0.01,190715200.00,8.12,-40.48
0.00,QUBT,Quantum Computing Inc.,-44.33,-38.33,0.05,0.10,-15008.46,-2.18,102.18,85.21,-1560.04,-15008.46,0.10,85.21,102.18,0.02,-10.39,0.00,-149440847.00,-16213000.00,-56729044.00,0.38,-92.18,inf,-1.99,-1.00,-1.00,-1.00,18.68,18.41,3438076023.83,0.00,14304.52,9734000.00,9611000.00,6036000.00,-25824000.00,37.68,-22249000.00,32.46,0.01,376.21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.59,3762088192.00,-68542000.00,373000.00,153559000.00,46272000.00,68703000.00,1181000.00,161000.00,79151000.00,4559000.00,74592000.00,-16213000.00,6036000.00,215000.00,3798000.00,2496000.00,0.00,186750463.00,9734000.00,0.00,1020000.00,-44.80,-52.13,-40.38,-35.35,0.13,0.30,0.34,290.00,18.41,24.00,15.00,20.33,22.00,-38890666.67,-40514000.00,22594718.40,5602159.20,-60330159.20,91297718.40,0.01,92317718.40,-49.01,-75.08
